Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-13280,"SHRUTHI SCHOOL OF NURSING, VANASTHALIPURAM, HYDERABAD",Telangana,Ranga Reddy,2012,Urban,Nursing,Private Aided (Government Aided)
S-17923,"SHRUTI NURSING SCHOOL,WADALA MAHADEV,SHRIRAMPUR",Maharashtra,Ahilyanagar,2011,Rural,Nursing,Private Un-Aided
S-25332,SHUBH NURSING SCHOOL,Maharashtra,Ahilyanagar,-,Rural,Nursing,Private Un-Aided
S-19094,SHUSHRUSHA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-20900,SHUSHRUTHI INSTITUTE OF NURSING,Karnataka,Bengaluru Rural,-,Rural,Nursing,Private Un-Aided
S-4295,SHUSHRUTI SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-14825,"SHYAMLAL CHANDRA SHEKHAR NURSING SCHOOL, KHAGARIA",Bihar,Khagaria,2010,Rural,Nursing,Private Un-Aided
S-20689,SHYAM SCHOOL OF NURSING,Bihar,Jehanabad,2019,Rural,Nursing,Private Un-Aided
S-20570,SIDDAGANGA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-20342,SIDDALINGA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Rural,Nursing,Private Un-Aided
S-12934,"SIDDARTHA SCHOOL OF NURSING, CHAITANYA NAGAR, VISAKHAPATNAM",Andhra Pradesh,Visakhapatnam,2004,Rural,Nursing,Private Un-Aided
S-12979,"SIDDARTHA SCHOOL OF NURSING, GANDHI NAGAR, KAKINADA, EAST GODAVARI DISTRICT",Andhra Pradesh,East Godavari,2015,Rural,Nursing,Private Un-Aided
S-18111,"Siddhagiri Nursing Institute, Kaneri",Maharashtra,Kolhapur,2011,Rural,Nursing,Private Un-Aided
S-17092,"Siddhakala School of Nursing, Pimparne Road, Sangamner Khurd,",Maharashtra,Ahilyanagar,2011,Rural,Nursing,Private Un-Aided
S-23818,"SIDDHANATH INSTITUTE OF NURSING, PANDHARPUR,SOLAPUR",Maharashtra,Solapur,-,Rural,Nursing,Private Un-Aided
S-26416,SIDDHANT INSTITUTE OF NURSING ,Rajasthan,Jaipur,2024,Urban,Nursing,Private Un-Aided
S-5189,SIDDHARTH INSTITUTE OF NURSING JAIPUR,Rajasthan,Jaipur,-,Urban,Nursing,Private Un-Aided
S-26845,SIDDHARTH SCHOOL OF NURSING,Odisha,Bargarh,2025,Rural,Nursing,Private Un-Aided
S-22589,"SIDDHAYOGI INSTITUTE OF NURSING COLLEGE AKLUJ, MALSHIRAS, DIST SOLAPUR",Maharashtra,Solapur,-,Rural,Nursing,Private Un-Aided
S-25486,"SIDDHI COLLEGE OF NURSING,MURGUD ,TAL KAGAL, DIST KOLHAPUR",Maharashtra,Kolhapur,-,Rural,Nursing,Private Un-Aided
S-25191,SIDDHIVINAYAK NURSING COLLEGE,Maharashtra,Nashik,-,Urban,Nursing,Private Un-Aided
S-15116,SIDHI VINAYAK NURSING SCHOOL,Rajasthan,Jaipur,2011,Rural,Nursing,Private Aided (Government Aided)
S-15664,S I E M S School of Nursing,Odisha,Khordha,2011,Rural,Nursing,Private Un-Aided
S-3801,SIGMA INSTITUTE OF NURSING VADODARA,Gujarat,Vadodara,2006,Urban,Nursing,Private Un-Aided
S-18232,SIGNA COLLEGE OF NURSING,Uttar Pradesh,Kanpur Nagar,2018,Rural,Nursing,Private Un-Aided
S-15889,SIKINDER MOHASEEN (SM) SCHOOL OF NURSING,Andhra Pradesh,West Godavari,2013,Rural,Nursing,Private Un-Aided
S-3710,SILCHAR MEDICAL COLLEGE AND HOSP CACHAR,Assam,Cachar,-,Rural,Nursing,State Government
S-25553,SILICON INSTITUTE OF HEALTH EDUCATION,Jharkhand,Godda,-,Rural,Nursing,Private Un-Aided
S-23439,S I M NURSING COLLEGE,Uttar Pradesh,Prayagraj,2023,Rural,Nursing,Private Un-Aided
S-3595,S I M S SCHOOL OF NURSING GUNTUR,Andhra Pradesh,Guntur,2013,Urban,Nursing,Private Un-Aided
S-3616,SINGARENI COLLORIES COMPANY LTD HOSPITAL KHAMMAM,Telangana,Khammam,1960,Urban,Nursing,Private Aided (Government Aided)
S-15688,Singha Nursing College,Punjab,Jalandhar,2012,Rural,Nursing,Private Un-Aided
S-3802,SINGHI INSTITUTE OF NURSING AHMEDABAD,Gujarat,Ahmedabad,2002,Urban,Nursing,Private Un-Aided
S-17557,SINGH LIFE CARE NURSING AND PARAMEDICAL SCHOOL,Uttar Pradesh,Ghazipur,2017,Rural,Nursing,Private Aided (Government Aided)
S-3746,SIR GANGA RAM HOSPITAL NEW DELHI,Delhi,Central,1956,Urban,Nursing,Private Un-Aided
S-20901,SIRIGERI D VENKOBA SETTY MEMORIAL COLLEGE OF NURSING GANGAVATHI,Karnataka,Koppal,-,Rural,Nursing,Private Un-Aided
S-20159,SISTER NIVEDITA NURSING ACADEMY,West Bengal,Kolkata,2019,Urban,Nursing,Private Un-Aided
S-13253,"SITA RAMAIAH SCHOOL OF NURSING, QUTBULLAPUR, HYDERABAD",Telangana,Hyderabad,2006,Urban,Nursing,Private Un-Aided
S-15623,SITE - A School of Nursing,Odisha,Balangir,2005,Rural,Nursing,Private Un-Aided
S-4609,SIVAGIRI SREE NARAYANA MEDICAL MISSION MALAYALAM,Kerala,Thiruvananthapuram,1980,Urban,Nursing,Private Un-Aided
S-5335,SIVAKUMAR SCHOOL OF NURSING VELLORE,Tamil Nadu,Vellore,2007,Rural,Nursing,Private Un-Aided
S-3619,SIVANI SCHOOL OF NURSING. KARIMNAGAR,Telangana,Karimnagar,2003,Urban,Nursing,Private Un-Aided
S-5334,"SIVA PARAMEDICAL SCHOOL OF NURSING, COIMBATORE",Tamil Nadu,Coimbatore,1998,Rural,Nursing,Private Un-Aided
S-22514,SIVASAGAR INSTITUTE OF NURSING AND HEALTHCARE MANAGEMENT,Assam,Sivasagar,-,Rural,Nursing,Private Un-Aided
S-3618,SIVA SAI SCHOOL OF NURSING EAST GODAVARI,Andhra Pradesh,East Godavari,1987,Rural,Nursing,Private Aided (Government Aided)
S-22510,SIVA SUNDARI NARI SIKSHASRAM SCHOOL OF NURSING,Assam,Cachar,-,Urban,Nursing,Private Un-Aided
S-20272,SIYA RAM COLLEGE OF NURSING GWALIOR,Madhya Pradesh,Gwalior,-,Rural,Nursing,Private Un-Aided
S-4241,S J B SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-4319,"S J M SCHOOL OF NURSING, CHITRADURGA",Karnataka,Chitradurga,1993,Urban,Nursing,Private Un-Aided
S-20088,S K GLOBAL SCHOOL OF HEALTH SCIENCE,Bihar,Muzaffarpur,2020,Rural,Nursing,Private Un-Aided
S-13988,"SKLP Insitute of Nursing, Bhuj",Gujarat,Kachchh,2011,Rural,Nursing,Private Un-Aided
S-21566,S K M NURSING SCHOOL,Bihar,Gaya,-,Rural,Nursing,Private Un-Aided
S-26955,S K NURSING COLLEGE RETHREDHARAN,Maharashtra,Sangli,2024,Rural,Nursing,Private Un-Aided
S-5306,S K SCHOOL OF NURSING FOR WOMEN NAGAPATTINAM,Tamil Nadu,Nagapattinam,2008,Urban,Nursing,Private Un-Aided
S-4243,S L V SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2004,Urban,Nursing,Private Aided (Government Aided)
S-22633,SMILE INSTITUTE OF MEDICAL SCIENCE,Odisha,Mayurbhanj,-,Rural,Nursing,Private Un-Aided
S-20883,S M M B S SARASWATI NURSING SCHOOL,Maharashtra,Buldhana,2021,Urban,Nursing,Private Un-Aided
S-4796,S M M P P GANPATRAO ADKE INSTITUTE OF NURSING NASHIK,Maharashtra,Nashik,2002,Urban,Nursing,Private Aided (Government Aided)
S-15486,S. M. Nursing College,Uttar Pradesh,Mathura,2014,Rural,Nursing,Private Un-Aided
S-18827,S M NURSING SCHOOL,Maharashtra,Gondia,2011,Urban,Nursing,Private Aided (Government Aided)
S-16874,S.M.S INSTITUTE OF MEDICAL SCIENCES,Jammu and Kashmir,Jammu,-,-,Nursing,Private Un-Aided
S-25494,SMT BHAGIRATHI PATIL COLLEGE OF NURSING,Maharashtra,Sangli,-,Rural,Nursing,Private Un-Aided
S-27000,SMT CHANDRABEN PIYUSHBHAI KOTHARI JEWELEX INSTITUTE OF NURSING MALANA PALANPUR,Gujarat,Banas Kantha,2025,Rural,Nursing,Private Un-Aided
S-20033,SMT C S BHABHOR NURSING SCHOOL SINGVAD,Gujarat,Dahod,2017,Rural,Nursing,Local Body
S-15798,SMT.D.Y.SAWANT NURSING(R.A.N.M) SCHOOL,Maharashtra,Mumbai Suburban,2011,Urban,Nursing,Private Un-Aided
S-26571,SMT GOWRAMMA CHARANTIMATH INSTITUTE OF NURSING SCIENCES,Karnataka,Bagalkote,2022,Rural,Nursing,Private Un-Aided
S-18061,SMT. GUNMALA JAIN CHARITABLE TRUST INSTITUTE OF NURSING EDUCATION,Maharashtra,Gondia,2011,Urban,Nursing,Private Un-Aided
S-17928,"SMT HANSABEN NURSING SCHOOL, NAGPUR",Maharashtra,Nagpur,2010,Urban,Nursing,Private Un-Aided
S-22576,SMT I K RAVAT NURSING COLLEGE SANJELI DAHOD,Gujarat,Dahod,-,Rural,Nursing,Private Un-Aided
S-3747,SMT JANAKI RANI TALWAR SCHOOL OF NURSING NEW DELHI,Delhi,New Delhi,1986,Urban,Nursing,Private Aided (Government Aided)
S-24213,SMT KALPANATAI PATIL NURSING COLLEGE,Maharashtra,Latur,-,Rural,Nursing,Private Un-Aided
S-17851,"SMT.Kamalaben Patel Institute of Nursing,Kumbhari",Maharashtra,Solapur,2011,Rural,Nursing,Private Un-Aided
S-17925,Smt. K. N. Patel School of Nursing,Maharashtra,Bhandara,2011,Urban,Nursing,Private Un-Aided
S-17957,"SMT.LAXMIBAI CHANDEKAR NURSING SCHOOL, GOREGAON",Maharashtra,Gondia,2011,Rural,Nursing,Private Un-Aided
S-26219,SMT MANORAMA DEVI NURSING AND ALLIED SCIENCE INSTITUTE,Bihar,Banka,2023,Rural,Nursing,Private Un-Aided
S-24223,SMT MATHURABI HARPALE NURSING SCHOOL,Maharashtra,Solapur,-,Urban,Nursing,Private Un-Aided
S-4298,SMT M C VASANTA SCHOOL OF NURSING BIDAR,Karnataka,Bidar,1984,Urban,Nursing,Private Un-Aided
S-19496,SMT M M PATEL GNM NURSING COLLEGE,Gujarat,Sabar Kantha,2020,Rural,Nursing,Private Aided (Government Aided)
S-3907,SMT. NAGARATHNAMMA SCHOOL OF NURSING,Karnataka,Bengaluru Rural,2003,Urban,Nursing,Private Un-Aided
S-4299,SMT NARAYANI D R KARIGOWDA SCHOOL OF NURSING HASSAN,Karnataka,Hassan,1992,Urban,Nursing,Private Un-Aided
S-21584,SMT N K NURSING COLLEGE SANJELI,Gujarat,Dahod,-,Rural,Nursing,Private Un-Aided
S-17996,"SMT. PADMINI INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES, EKTA NAGAR DIGHANCHI",Maharashtra,Sangli,2011,Rural,Nursing,Private Un-Aided
S-5191,SMT PHOOLA DEVI MEMORIAL INSTITUTE OF MED. & NURSING EDUCATION JAIPUR,Rajasthan,Jaipur,-,Urban,Nursing,-
S-17607,Smt. P. J. Institute of Nursing,Gujarat,Bhavnagar,2018,Urban,Nursing,Private Un-Aided
S-20872,SMT RAJKAMAL TIDKE INSTITUTE OF NURSING MOUDA DISTRICT NAGPUR,Maharashtra,Nagpur,2021,Rural,Nursing,Private Un-Aided
S-18102,Smt. Raniben Madhabhai Bhadarka Institute of Nursing,Gujarat,Surat,2018,Rural,Nursing,Private Un-Aided
S-23088,SMT SHAKUNTALA PATIL INSTITUTE OF NURSING SCIENCES GADAG,Karnataka,Gadag,2021,Urban,Nursing,Private Un-Aided
S-4300,SMT SHAKUNTALA SCHOOL OF NURSING HUBLI,Karnataka,Dharwad,2003,Urban,Nursing,Private Un-Aided
S-18852,SMT SHALINITAI MEGHE COLLEGE OF NURSING AND HOSPITAL BHILEWADA BHANDARA,Maharashtra,Bhandara,2019,Rural,Nursing,Private Un-Aided
S-17812,Smt. Shardaben Champaklal Nanavati Institute of Polytechnics School of Nursing,Maharashtra,Mumbai,2007,Urban,Nursing,Private Un-Aided
S-17650,SMT Sharmishtaben niranjanbhai parikh Nursing College,Gujarat,Mahesana,2018,Urban,Nursing,Private Un-Aided
S-4301,SMT SUMATI NAIK INSTITUTE OF NURSING SCIENCES UTTARA KANNADA,Karnataka,Uttara Kannada,2002,Rural,Nursing,Private Un-Aided
S-4823,SMT SUMITRABAI THAKARE TRAINING SCHOOL OF NURSING YAVATMAL,Maharashtra,Yavatmal,2006,Urban,Nursing,Private Un-Aided
S-4302,SMT SUSHILADEVI NAGUR MEMORIAL NURSING SCHOOL BIJAPUR,Karnataka,Vijayapura,2002,Urban,Nursing,Private Un-Aided
S-15462,"Smt.Susila Devi Institute of Nursing Education, Rayagada",Odisha,Rayagada,2008,Urban,Nursing,Private Un-Aided
S-26651,SMT SUVARNA SCHOOL OF NURSING ,Karnataka,Bidar,2024,Urban,Nursing,Private Un-Aided
S-21114,SMT SWARASWATHAMMA SCHOOL OF NURSING,Andhra Pradesh,Chittoor,2018,Urban,Nursing,Private Aided (Government Aided)
S-4303,SMT VASANTHA SCHOOL OF NURSING GULBARGA,Karnataka,Kalaburagi,2003,Urban,Nursing,Private Un-Aided
S-17033,Smt Vasundharabai Ghuikhedkar Nursing School Amravati,Maharashtra,Amravati,2009,Urban,Nursing,Private Un-Aided
S-4304,SMT VEERAMMA SCHOOL OF NURSING TUMKUR,Karnataka,Tumakuru,2003,Rural,Nursing,Private Un-Aided
S-5491,SMT VIDYAWATI SCHOOL OF NURSING JHANSI,Uttar Pradesh,Jhansi,2008,Rural,Nursing,Private Un-Aided
S-22369,SMT V M CHANDERA SCHOOL OF NURSING,Gujarat,Junagadh,-,Rural,Nursing,Private Un-Aided
S-24981,SND SCHOOL OF NURSING VIRCHAK TAL DIST NANDURBAR,Maharashtra,Nandurbar,-,Rural,Nursing,Private Un-Aided
S-25862,"SNEHADEVI RAJE DHARMARAOBABA ATRAM BAHUUDDESHIYA SANSTHA, AHERI SANCHALIT SNEHADHARMA COLLEGE OF NURSING, RAJWADA AHERI",Maharashtra,Gadchiroli,2024,Urban,Nursing,Private Un-Aided
S-18118,Snehal GNM Institute of Nursing Pune,Maharashtra,Pune,2011,Urban,Nursing,Private Un-Aided
S-18873,SNEHA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Rural,Nursing,Private Un-Aided
S-13281,"SNEHA SCHOOL OF NURSING, CHAITANYAPURI, HYDERABAD",Telangana,Ranga Reddy,2012,Urban,Nursing,Private Un-Aided
S-22743,SNEH INSTITUTE OF NURSING  HOSPITAL,Madhya Pradesh,Bhopal,2013,Urban,Nursing,Private Un-Aided
S-26567,S N KRISHNA NURSING COLLEGE,Madhya Pradesh,Ujjain,2022,Urban,Nursing,Private Un-Aided
S-27159,S N PAREEK COLLEGE OF NURSING,Rajasthan,Kota,2025,Urban,Nursing,Private Un-Aided
S-25861,S N PRASAD NURSING PARAMEDICAL INSTITUTE ,Jharkhand,Chatra,2024,Rural,Nursing,Private Un-Aided
S-22660,SNS INSTITUTE OF HEALTH EDUCATION,Jharkhand,Ranchi,-,Urban,Nursing,Private Un-Aided
S-19095,SOFIA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-26561,"SOHAM SCHOOL OF NURSING, SISUPALGARH, BHUBANESWAR ",Odisha,Khordha,2025,Urban,Nursing,Private Un-Aided
S-20031,SOHARI CHANDRAVANSI NURSING SCHOOL,Jharkhand,Palamu,-,Urban,Nursing,Private Un-Aided
S-19895,SOLACE INSTITUTE OF NURSING,Assam,Goalpara,-,Urban,Nursing,Private Aided (Government Aided)
S-23684,Somanath School of Nursing,Odisha,Jagatsinghapur,2024,Rural,Nursing,Private Un-Aided
S-14027,"SOMNATH ANM SCHOOL, KODINAR",Gujarat,Gir Somnath,2011,Rural,Nursing,Private Aided (Government Aided)
S-15513,SONALI SCHOOL OF NURSING,Madhya Pradesh,Guna,2013,Urban,Nursing,Private Un-Aided
S-4305,SONIA GANDHI SCHOOL OF NURSING GULBARGA,Karnataka,Kalaburagi,2007,Urban,Nursing,Private Un-Aided
S-5192,SONI NURSING SCHOOL JAIPUR,Rajasthan,Jaipur,-,Rural,Nursing,-
S-24978,SONIYA NURSING SCHOOL CHANDRAPUR,Maharashtra,Chandrapur,-,Urban,Nursing,Private Un-Aided
S-5336,SOORIYA SCHOOL OF NURSING CHENNAI,Tamil Nadu,Chennai,2007,Urban,Nursing,Private Un-Aided
S-4719,SOPHIA NURSING SCHOOL GWALIOR,Madhya Pradesh,Gwalior,2002,Urban,Nursing,Private Un-Aided
S-18939,SOPHIA SCHOOL OF NURSING,Karnataka,Kalaburagi,2011,Rural,Nursing,Private Un-Aided
S-3839,S O S NURSING SCHOOL FARIDABAD,Haryana,Faridabad,1998,Urban,Nursing,Private Un-Aided
S-26929,SOS SCHOOL OF NURSING,Gujarat,Bhavnagar,2025,Rural,Nursing,Private Un-Aided
S-20878,SOU GULABI BAHUUDDESHIYA SAMAJIK SHIKSHAN VA AROGYA SANSTHA ELENA SCHOOL OF NURSING MOUZA BRAMHAPURI,Maharashtra,Chandrapur,2021,Rural,Nursing,Private Un-Aided
S-17840,Sou. Rukhmini Manohar Machale Nursing School,Maharashtra,Beed,2012,Rural,Nursing,Private Un-Aided
S-18942,SOUTHERN SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-4306,SOUTH KARNATAKA SCHOOL OF NURSING SUBRAMANYAPURA,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-16622,SOUTH KASHMIR PARAMEDICAL COLLEGE,Jammu and Kashmir,Kulgam,-,Rural,Nursing,Private Un-Aided
S-20855,SOWMYA SCHOOL OF NURSING BUCHIREDDYPALEM SPS NELLORE DISTRICT,Andhra Pradesh,Sri Potti Sriramulu Nellore,-,Rural,Nursing,Private Un-Aided
S-4309,SOWRABHA INSTITUTE OF NURSING SCIENCES TUMKUR,Karnataka,Tumakuru,2003,Rural,Nursing,Private Un-Aided
S-26177,SPANDAN NURSING EDUCATION (GNM) COLLEGE BELA BHANDARA,Maharashtra,Bhandara,2024,Rural,Nursing,Private Un-Aided
S-25734,SPANDAN SCHOOL AND COLLEGE OF NURSING,West Bengal,Bankura,2022,Rural,Nursing,Private Un-Aided
S-23705,SPARSH INSTITUTE OF NURSING COLLEGE LATUR,Maharashtra,Latur,2024,Urban,Nursing,Private Un-Aided
S-26444,SPATIKA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-15698,S.P.COLLEGE OF NURSING MIDDA,Punjab,Sri Muktsar Sahib,2011,Rural,Nursing,Private Un-Aided
S-14157,"S.P.M. NURSING COLLEGE, KANPUR",Uttar Pradesh,Kanpur Nagar,2010,Urban,Nursing,Private Un-Aided
S-19199,SPOORTHI INSTITUTE OF NURSING,Karnataka,Koppal,2019,Urban,Nursing,Private Un-Aided
S-23413,SPOORTHI SCHOOL OF NURSING HUMNABAD,Karnataka,Bidar,2021,Urban,Nursing,Private Un-Aided
S-20452,SPORTS SCHOOL OF NURSING,Gujarat,Dangs,2021,Rural,Nursing,Private Un-Aided
S-4310,SPURTHY INSTITUTE OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-15653,"Sradha School of Nursing , Odisha",Odisha,Jajpur,2012,Rural,Nursing,Private Aided (Government Aided)
S-20065,SRAMAJIBI ACADEMY OF NURSING,West Bengal,Howrah,2019,Urban,Nursing,Private Un-Aided
S-13044,"SRAVYA SCHOOL OF NURSING, PONNUR, GUNTUR",Andhra Pradesh,Guntur,2003,Urban,Nursing,Private Un-Aided
S-21365,S R COLLEGE OF NURSING,Jharkhand,Palamu,-,Urban,Nursing,Private Aided (Government Aided)
S-22293,SREEANJANEYA SCHOOL OF NURSING,Kerala,Kozhikode,-,Rural,Nursing,Private Un-Aided
S-4311,SREE BASAVESHWARA SCHOOL OF NURSING TUMKUR,Karnataka,Tumakuru,2002,Urban,Nursing,Private Un-Aided
S-25942,SREE GOKULAM SCHOOL OF NURSING,Kerala,Thiruvananthapuram,2024,Rural,Nursing,Private Un-Aided
S-4314,SREENAGAR SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-4312,SREE NATARAJA SCHOOL OF NURSING MYSORE,Karnataka,Mysuru,2004,Urban,Nursing,Private Un-Aided
S-20897,SREE VEERABHADRESHWARA SCHOOL OF NURSING,Karnataka,Mandya,-,Rural,Nursing,Private Aided (Government Aided)
S-4313,SREE VENKATESHWARA SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2009,Urban,Nursing,Private Un-Aided
S-15666,Sree Vidya Niketan College of Medical Science and Research,Odisha,Khordha,2006,Urban,Nursing,Private Un-Aided
S-25044,SR GROUP OF INSTITUTIONS     ,Tripura,South Tripura,-,Rural,Nursing,Private Un-Aided
S-13090,"SRI ADISIVA SADGURU ALLI SAHEB SIVARYULE SCHOOL OF NURSING, GUNTAKAL, ANANTHAPUR",Andhra Pradesh,Ananthapuramu,1996,Rural,Nursing,Private Un-Aided
S-26426,SRI ADWIKA SCHOOL OF NURSING LINGASUGUR,Karnataka,Raichur,2024,Rural,Nursing,Private Un-Aided
S-22733,SRI ANNAMALAI COLLEGE OF NURSING,Tamil Nadu,Kallakurichi,2020,Rural,Nursing,Private Un-Aided
S-19893,SRI AUROBINDO INSTITUTE OF MEDICAL TECHNOLOGY AND RESEARCH,Odisha,Cuttack,2020,Rural,Nursing,Private Un-Aided
S-5557,SRI AUROBINDO SEVA KENDRA SCHOOL OF NURSING SOUTH 24 PARGANAS,West Bengal,Kolkata,2010,Urban,Nursing,Private Un-Aided
S-13181,"SRI BALAJI PULIPATI PRASAD SCHOOL OF NURSING, KOTHAGUDEM, KHAMMAM",Telangana,Khammam,2003,Rural,Nursing,Private Un-Aided
S-4315,SRI BASAVARAJ SCHOOL OF NURSING CHITRADURGA,Karnataka,Chitradurga,2003,Urban,Nursing,Private Un-Aided
S-3621,SRI BHARGAVI SCHOOL OF NURSING NELLORE,Andhra Pradesh,Sri Potti Sriramulu Nellore,2005,Urban,Nursing,Private Un-Aided
S-3622,SRI BHARGAVI SCHOOL OF NURSING PRAKASAM,Andhra Pradesh,Prakasam,2004,Urban,Nursing,Private Un-Aided
S-3623,SRI BHAVANA SCHOOL OF NURSING NALGONDA,Telangana,Nalgonda,2004,Urban,Nursing,Private Un-Aided
S-25730,SRICHANDAN COLLEGE OF NURSING    ,Odisha,Puri,2024,Urban,Nursing,Private Un-Aided
S-20541,SRI CHANNEGOWDA SCHOOL OF NURSING,Karnataka,Kolar,2017,Rural,Nursing,Private Un-Aided
S-21118,SRI DEEPTHI SCHOOL OF NURSING,Andhra Pradesh,East Godavari,2020,Rural,Nursing,Private Un-Aided
S-15233,"SRI DURGA JI NURSING SCHOOL, SEHADA MAHARAJPUR, KANDHARAPUR AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Nursing,Private Un-Aided
S-21836,SRI DURGAMBA SCHOOL OF NURSING,Karnataka,Tumakuru,-,Urban,Nursing,Private Un-Aided
S-3624,SRI DURGA SCHOOL OF NURSING PRAKASAM,Andhra Pradesh,Prakasam,2004,Urban,Nursing,Private Un-Aided
S-5340,SRI DURGA SCHOOL OF NURSING PUDUKKOTTAI,Tamil Nadu,Pudukkottai,2007,Rural,Nursing,Private Un-Aided
S-4317,SRI ESHWARAMMAJI SCHOOL OF NURSING ( S E S O N) KOLAR,Karnataka,Kolar,2004,Rural,Nursing,Private Un-Aided
S-26425,SRI GANGADHARESHWARA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-3625,SRI GNANA PRASUNAMBIKA SCHOOL OF NURSING CHITTOOR,Andhra Pradesh,Chittoor,2002,Urban,Nursing,Private Un-Aided
S-26819,"SRI GURUKUL SCHOOL OF NURSING, VIJAYAPURA",Karnataka,Vijayapura,2022,Urban,Nursing,Private Un-Aided
S-3626,SRI HARSHA SCHOOL OF NURSING KURNOOL,Andhra Pradesh,Kurnool,2004,Urban,Nursing,Private Un-Aided
S-4886,SRI JAGANNATH GNM TRAINING SCHOOL PURI,Odisha,Puri,2009,Urban,Nursing,Private Un-Aided
S-19909,SRI JAGANNATH SCHOOL OF NURSING,Odisha,Nuapada,2014,Rural,Nursing,Private Un-Aided
S-26697,"SRI JAGANNATH SCHOOL OF NURSING, KUKUDAHAD, BALANGIR",Odisha,Balangir,2025,Rural,Nursing,Private Un-Aided
S-3627,SRI JASWANTH SCHOOL OF NURSING HYDERABAD,Telangana,Ranga Reddy,2007,Rural,Nursing,Private Un-Aided
S-5342,SRI JEYA SCHOOL OF NURSING VELLORE,Tamil Nadu,Vellore,2007,Rural,Nursing,Private Un-Aided
S-21931,SRIJONI NURSING INSTITUTE,West Bengal,Birbhum,-,Rural,Nursing,Private Un-Aided
S-19210,SRI KAMADHENU SCHOOL OF NURSING BENGALURU,Karnataka,Bengaluru Urban,-,Urban,Nursing,Private Un-Aided
S-4320,SRI KAMADHENU SCHOOL OF NURSING CHICKMAGALUR,Karnataka,Chikkamagaluru,2003,Rural,Nursing,Private Un-Aided
S-19223,SRI KANAKA SCHOOL OF NURSING,Karnataka,Bengaluru South,2018,Urban,Nursing,Private Un-Aided
S-13152,"SRI KRISHNA CHAITANYA SCHOOL OF NURSING, PRASANTHNAGAR, CHITTOOR",Andhra Pradesh,Chittoor,2004,Rural,Nursing,Private Un-Aided
S-15279,SRI KRISHNA SCHOOL OF NURSING,Uttar Pradesh,Lucknow,2010,Urban,Nursing,Private Un-Aided
S-4322,SRI KRISHNA SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Rural,2003,Urban,Nursing,Private Un-Aided
S-3628,SRI KRISHNA SCHOOL OF NURSING CHITTOOR,Andhra Pradesh,Tirupati,2005,Urban,Nursing,Private Un-Aided
S-12909,"SRI KUMARAN SCHOOL OF NURSING, CHENNAI",Tamil Nadu,Chennai,2011,Urban,Nursing,Private Aided (Government Aided)
S-21116,"SRI LAKSHMI GAYATHRI SCHOOL OF NURSING, KAKINADA",Andhra Pradesh,Kakinada,2018,Rural,Nursing,Private Un-Aided
S-25874,SRI LAKSHMI KAMAL NARAYAN SCHOOL OF NURSING YELAHANKA ,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-3629,SRI LAKSHMI SCHOOL OF NURSING GUNTUR,Andhra Pradesh,Guntur,2004,Urban,Nursing,Private Un-Aided
S-13132,"SRI LAKSHMI SCHOOL OF NURSING, KURNOOL",Andhra Pradesh,Kurnool,2012,Rural,Nursing,Private Un-Aided
S-4323,SRI LAKSHMI VENKATESWARA SCHOOL OF NURSING CHITRADURGA,Karnataka,Chitradurga,2004,Urban,Nursing,Private Un-Aided
S-12871,"SRI LEPAKSHA SWAMY SCHOOL OF NURSING, CHITRADURGA",Karnataka,Chitradurga,2003,Rural,Nursing,Private Un-Aided
S-15677,"Srimaa School Of Nursing,Puri, Odisha",Odisha,Puri,2006,Rural,Nursing,Private Aided (Government Aided)
S-18622,SRI MAHANTESH PATIL SCHOOL OF NURSING MALLABAD,Karnataka,Kalaburagi,-,Rural,Nursing,Private Un-Aided
