Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-10116,ST. JOHNS LADY JEEJEE BHOY TRUST GOREGAON (W) MUMBAI,Maharashtra,Mumbai Suburban,2008,Urban,Teacher Training,Private Un-Aided
S-8462,ST.JOHNS TEACHER TRAINING INSTITUTE FOR WOMEN VEERAVANALLUR,Tamil Nadu,Tirunelveli,2004,Rural,Teacher Training,Private Un-Aided
S-8463,ST.JOHNS TEACHER TRAINING INSTITUTE NAZARETH,Tamil Nadu,Thoothukkudi,1877,Rural,Teacher Training,Private Aided (Government Aided)
S-7140,ST.JOHN SYRIAN TEACHER TRAINING INSTITUTE ERNAKULAM,Kerala,Ernakulam,1963,Rural,Teacher Training,Private Aided (Government Aided)
S-6862,ST. JOSEPH'S CONVENT TEACHER TRAINING INSTITUTE BELGAUM,Karnataka,Belagavi,1946,Urban,Teacher Training,Private Aided (Government Aided)
S-6863,ST. JOSEPH'S CONVENT TTI FOR WOMEN MANDYA,Karnataka,Mandya,1960,Urban,Teacher Training,Private Aided (Government Aided)
S-8466,ST.JOSEPHS TEACHER TRAINING INSTITUTE FOR WOMEN SURAMANGALAM PAGALPATTY,Tamil Nadu,Salem,1947,Rural,Teacher Training,Private Aided (Government Aided)
S-8443,ST. JOSEPHS TEACHER TRAINING INSTITUTE SATANKULAM PANDARAPURAM,Tamil Nadu,Thoothukkudi,2004,Rural,Teacher Training,Private Un-Aided
S-7142,ST.JOSEPHS TEACHER TRAINING INSTITUTE THRISSUR,Kerala,Thrissur,2005,Urban,Teacher Training,Private Un-Aided
S-7143,ST.JOSEPH'S TEACHER TRAINING INSTITUTE WAYNAD,Kerala,Wayanad,1963,Urban,Teacher Training,Private Aided (Government Aided)
S-12142,"ST JOSEPHS TTI PAVARATTY, TRICHUR",Kerala,Thrissur,2011,Rural,Teacher Training,Private Un-Aided
S-7141,ST.JOSEPH TEACHER TRAINING INSTITUTE ERNAKULAM,Kerala,Ernakulam,2005,Urban,Teacher Training,Private Un-Aided
S-7134,ST. JOSEPH TEACHER TRAINING INSTITUTE MUTHOLY KOTTAYAM,Kerala,Kottayam,1934,Rural,Teacher Training,Private Aided (Government Aided)
S-12127,"ST JOSEPH TTI KARUKUTTY, ERNAKULAM",Kerala,Ernakulam,1952,Rural,Teacher Training,Private Aided (Government Aided)
S-19393,ST JOSEPH VAZ INSTITUTE OF EDUCATION,Goa,South Goa,2017,Rural,Teacher Training,Local Body
S-13427,"St. Judes Teachers Training college for Women Vikarabad, Rangareddy-501101",Telangana,Ranga Reddy,2007,Urban,Teacher Training,Private Un-Aided
S-13460,"St. Lawrence College of Elementary Teacher Education, Arempula, Khammam (Rural) -507003",Telangana,Khammam,2007,Rural,Teacher Training,Private Un-Aided
S-8427,ST MARK S TEACHER TRAINING INSTITUTE MADUKKARAI,Tamil Nadu,Coimbatore,2004,Rural,Teacher Training,Private Un-Aided
S-16318,"St. Marys D.Ed College , Medak",Telangana,Jangoan,2012,Rural,Teacher Training,Private Un-Aided
S-16120,"St.Marys Teacher Training Institute, Anmadurai",Tamil Nadu,Tiruvannamalai,1931,Rural,Teacher Training,Private Aided (Government Aided)
S-8429,ST MARYS TEACHER TRAINING INSTITUTE CHENGALPATTU,Tamil Nadu,Kancheepuram,2007,Urban,Teacher Training,Private Un-Aided
S-8445,ST. MARYS TEACHER TRAINING INSTITUTE FOR WOMEN VICKRAMASINGAPURAM,Tamil Nadu,Tirunelveli,2004,Rural,Teacher Training,Private Un-Aided
S-7144,"ST. MARY'S TEACHER TRAINING INSTITUTE, THIRUVANANTHAPURAM",Kerala,Thiruvananthapuram,-,Urban,Teacher Training,Private Aided (Government Aided)
S-25458,ST MICHAELS SCHOOL,Uttar Pradesh,Ballia,-,Rural,Teacher Training,Private Un-Aided
S-8473,ST.MICHAELS TEACHER TRAINING INSTITUTE PALANI,Tamil Nadu,Dindigul,1941,Urban,Teacher Training,Private Aided (Government Aided)
S-8446,ST. MICHAEL TEACHER TRAINING INSTITUTE KALAIYARKOIL,Tamil Nadu,Sivaganga,2004,Rural,Teacher Training,Private Un-Aided
S-10118,ST. MONICA JR. COLLEGE OF EDUCATION AHMADNAGAR,Maharashtra,Ahilyanagar,1910,Urban,Teacher Training,Private Aided (Government Aided)
S-7363,ST. PAUL INSTITUTE OF EDUCATION KOHIMA,Nagaland,Kohima,1977,Rural,Teacher Training,Private Un-Aided
S-25750,ST PAULS COLLEGEOF EDUCATION    ,Haryana,Faridabad,2014,Rural,Teacher Training,Private Un-Aided
S-16319,"St. Peters D.Ed. College,Warangal",Telangana,Hanumakonda,2005,Urban,Teacher Training,Private Un-Aided
S-7145,ST.PETER'S TEACHER TRAINING INSTITUTE ERNAKULAM,Kerala,Ernakulam,1963,Rural,Teacher Training,Private Aided (Government Aided)
S-11190,STREE ADHYAPAN MANDIR AHMEDABAD,Gujarat,Ahmedabad,1956,Urban,Teacher Training,Private Aided (Government Aided)
S-5979,stree adhyapan mandir Anera,Gujarat,Sabar Kantha,1970,Rural,Teacher Training,Private Aided (Government Aided)
S-6108,"STREE ADHYAPAN MANDIR , RAJPIPLA",Gujarat,Narmada,1973,Urban,Teacher Training,Private Aided (Government Aided)
S-7146,ST.ROCH'S TEACHER TRAINING INSTITUTE THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,-,-,Teacher Training,-
S-20462,ST STEPHENS TEACHER TRAINING CENTER DIDWANA NAGAUR,Rajasthan,Nagaur,2021,Urban,Teacher Training,Private Un-Aided
S-20911,ST TERESA INCLUSIVE SCHOOL,Haryana,Sonipat,2012,Urban,Teacher Training,Private Un-Aided
S-7147,ST.TERESAS ANGLO INDIAN TEACHER TRNG INSTITUTE KANNUR,Kerala,Kannur,1941,Urban,Teacher Training,Private Aided (Government Aided)
S-10119,ST. TERESAS JUNIOR COLLEGE OF EDUCATION SANTA CRUZ (W) MUMBAI,Maharashtra,Mumbai,2006,Urban,Teacher Training,Private Un-Aided
S-12819,ST TERESA'S PRIMARY EDUCATION COLLEGE BETTIAH,Bihar,Pashchim Champaran,1927,Urban,Teacher Training,Private Un-Aided
S-7148,ST.TERESAS TEACHER TRAINING INSTITUTE KOTTAYAM,Kerala,Kottayam,1919,Urban,Teacher Training,Private Aided (Government Aided)
S-6867,"ST. TERESA'S WOMEN'S TEACHERS' TRAINING INSTITUTE, CHAMARAJPET, BANGALORE",Karnataka,Bengaluru Urban,1954,Urban,Teacher Training,Private Aided (Government Aided)
S-13900,"ST. THERESA (G)TEACHER TRAINING INSTITUTE, THARANGAMBADI, NAGAPATINAM",Tamil Nadu,Nagapattinam,1944,Rural,Teacher Training,Private Aided (Government Aided)
S-8451,ST. THERESAS TEACHER TRAINING INSTITUTE VIRAHANUR,Tamil Nadu,Madurai,1947,Rural,Teacher Training,State Government
S-12126,"ST THOMAS COLLEGE OF TEACHER EDUCATION TTI, PALA KOTTAYAM",Kerala,Kottayam,2008,Urban,Teacher Training,Private Un-Aided
S-14642,"STTHOMAS INSTITUTION OF ELEMENTARY TEACHER’S EDUCATION, ACHANPALLY",Telangana,Nizamabad,2012,Rural,Teacher Training,State Government
S-12123,"ST THOMAS TTI PALA, KOTTAYAM",Kerala,Kottayam,1934,Urban,Teacher Training,Private Aided (Government Aided)
S-12115,"ST THOMAS TTI THIRUVALLA, PATHANAMTHITTA",Kerala,Pathanamthitta,1925,Urban,Teacher Training,Private Aided (Government Aided)
S-7151,ST.TRESA S TEACHER TRAINING INSTITUTE KOLLAM,Kerala,Kollam,-,Rural,Teacher Training,-
S-7152,ST.VINCENT COLONY TEACHER TRAINING INSTITUTE KOZHIKODE,Kerala,Kozhikode,1947,Urban,Teacher Training,Private Aided (Government Aided)
S-14606,"ST.XAVIER'S D.ED COLLEGE, KOLHAPUR",Maharashtra,Kolhapur,2010,Urban,Teacher Training,Private Un-Aided
S-8452,ST. XAVIERS TEACHER TRAINING INSTITUTE ALANGUDI,Tamil Nadu,Pudukkottai,2004,Rural,Teacher Training,Private Un-Aided
S-24551,SUDAMA DEVI BTC PRASHIKSHAN VIDYALAYA,Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-24031,SUDHAKAR SINGH SHIKSHAK PRASHIKSHAN SANSTHAN PILKHINI JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-22195,SUGAMYA DED COLLEGE RUN SUGAMYA SOCIETY FOR THE WELFARE OF DIVYANGJAN AYODHYA UP,Uttar Pradesh,Ayodhya,-,Urban,Teacher Training,Private Aided (Government Aided)
S-18401,SUKANTA TEACHER TRAINING INSTITUTION,West Bengal,Murshidabad,2014,Rural,Teacher Training,Private Un-Aided
S-24688,SUKHAMAY TRAINING INSTITUTE PLOT NO ONE SEVEN EIGHT FIVE GRAM PO BEHARA JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-24143,"SUKHDEV KISHAN MAHILA MAHAVIDYALAYA, PHOOLPUR NAWABAD, JAKHANIYA, GHAZIPUR",Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-25223,SUKKHAN LAL EDUCATION INSTITUTE PALLUPURA GHOSI MORADABAD,Uttar Pradesh,Moradabad,-,Rural,Teacher Training,Private Un-Aided
S-6871,SUKRUTHA TEACHERS TRAINING INSTITUTE CHAMARAJANAGAR,Karnataka,Chamarajanagar,2006,Rural,Teacher Training,Private Un-Aided
S-24451,SULTAN AFZAL MAHAVIDHYALAYA,Uttar Pradesh,Etah,-,Rural,Teacher Training,Private Un-Aided
S-17180,SULTAN FAREED MAHAVIDHYALAY ALIPUR,Uttar Pradesh,Etah,-,-,Teacher Training,Private Un-Aided
S-24154,SUMITRA DEVI GIRLS DEGREE COLLEGE ALI NAGAR KENJARA FIROZABAD,Uttar Pradesh,Firozabad,-,Rural,Teacher Training,Private Un-Aided
S-16758,SUNDARBAN PRIMARY TEACHERS TRAINING INSTITUTE,West Bengal,South 24 Parganas,2017,Rural,Teacher Training,Private Un-Aided
S-23996,SUNDER DEEP COLLEGE OF EDUCATION AND INFORMATION,Uttar Pradesh,Ghaziabad,-,Urban,Teacher Training,Private Un-Aided
S-7655,SUNDER SHIKSHAK PRASHIKSHAN VIDYALAYA JAIPUR,Rajasthan,Jaipur,2007,Rural,Teacher Training,Local Body
S-20933,SUNRISE COLLEGE OF EDUCATION,Madhya Pradesh,Shivpuri,2009,Rural,Teacher Training,Private Un-Aided
S-20010,SUNRISE COLLEGE OF EDUCATION SALOONI,Haryana,Mahendragarh,2018,Rural,Teacher Training,Private Un-Aided
S-18201,SUNROSE SHIKSHAK PRASHIKSHAN MAHAVIDYALYA SAGWARA,Rajasthan,Dungarpur,2017,Urban,Teacher Training,Private Un-Aided
S-20791,SUPTENDU MEMORIAL DED COLLEGE,West Bengal,Hooghly,2014,Rural,Teacher Training,Private Aided (Government Aided)
S-6110,SURAJBA STREE ADHYAPAN MANDIR ANAND,Gujarat,Anand,1962,Rural,Teacher Training,Private Aided (Government Aided)
S-19241,Surender Kaur Memorial Teacher Training College,Rajasthan,Ganganagar,2018,Rural,Teacher Training,Private Un-Aided
S-23222,SURUCHI UCHCH SHIKSHA SANSTHAN,Uttar Pradesh,Lucknow,2012,Urban,Teacher Training,Private Un-Aided
S-16510,"Surya D.Ed., College,Karimnagar",Telangana,Jagitial,2005,Rural,Teacher Training,Private Un-Aided
S-24514,SURYANATH BTC PRASHIKSHAN VIDYALAYA,Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-19983,SURYA NATH SINGH SMARAK MAHAVIDYALAYA,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-25039,"SURYA SHIKSHAN PRASHIKSHAN SANSTHAN NAGRA BADLI, THARUAPUR, BASTI, U P",Uttar Pradesh,Basti,-,Rural,Teacher Training,Private Un-Aided
S-21109,SURYODAYA VIDHYA MANDIR SHIKSHA SAMITI BUNDI,Rajasthan,Bundi,2021,Rural,Teacher Training,Local Body
S-16321,"Susheela College of Education, Khammam",Telangana,Khammam,2012,Rural,Teacher Training,Private Un-Aided
S-23801,"SUSHILA RAI SHIKSHAN PRASHIKSHAN KENDRA, SARAIMOHAN, LALGANJ, AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-24867,SUSHILA YADAV SHIKSHA SANSTHAN FATEHPUR CHARI BHITARI GHAZIPUR,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-25967,"SUSHILA YADAV SHIKSHA SANSTHAN, PLOT NO THIRTY FOUR, THIRTY SEVEN, FATTEPUR CHARI BHITARI GHAZIPUR",Uttar Pradesh,Ghazipur,2018,Rural,Teacher Training,Private Un-Aided
S-24874,SUSHMA EDUCATIONAL INSTITUTE,Uttar Pradesh,Agra,-,Rural,Teacher Training,Private Un-Aided
S-23955,SUSHMA MAHILA MAHAVIDYALAYA,Uttar Pradesh,Pratapgarh,-,Rural,Teacher Training,Private Un-Aided
S-12749,"SUSHRUTI D.ED COLLEGE, BANGALORE",Karnataka,Bengaluru Urban,2004,Urban,Teacher Training,Private Un-Aided
S-14397,SVCM Institution of Elementary Teacher Education,Andhra Pradesh,Y.S.R. Kadapa,2013,Rural,Teacher Training,Private Un-Aided
S-21781,S V COLLEGE OF EDUCATION,Madhya Pradesh,Bhopal,-,Urban,Teacher Training,Private Un-Aided
S-16288,"S.V. College of Education, Nizamabad",Telangana,Kamareddy,2012,Rural,Teacher Training,Private Aided (Government Aided)
S-9807,S. V. C. S. D. ED. COLLEGE AKKALKOT ROAD SOLAPUR,Maharashtra,Solapur,1984,Urban,Teacher Training,Local Body
S-8224,S.VEERASAMY CHETTIAR INSTITUTE OF TEACHER EDUCATION PULIANGUDI,Tamil Nadu,Tirunelveli,2005,Urban,Teacher Training,Private Un-Aided
S-12399,"SVE SOCIETYS DED INSTITUTION, BHALKI",Karnataka,Bidar,2006,Urban,Teacher Training,Private Un-Aided
S-6608,S.V.E. SOCIETYS TEACHER TRAINING INSTITUTE BIDAR,Karnataka,Bidar,2007,Urban,Teacher Training,Private Un-Aided
S-14645,"S V MODEL D ED COLLEGE, DOMMARAPOCHAMPALLY",Telangana,Ranga Reddy,2012,Rural,Teacher Training,Private Un-Aided
S-18519,SVN Sansthan,Rajasthan,Jaipur,2020,Rural,Teacher Training,Private Un-Aided
S-15067,SVR COLLEGE OF ELEMENTARY TEACHER EDUCATION,Telangana,Khammam,2012,Rural,Teacher Training,Private Un-Aided
S-14721,"SVS D ED COLLEGE, BHAGYANAGAR COLONY, IBRAHIMPATNAM, RANGA REDDY",Telangana,Ranga Reddy,2012,Rural,Teacher Training,Private Un-Aided
S-10130,SWALAMBI JR. COLLEGE OF EDUCATION DHANTOLI WARDHA,Maharashtra,Wardha,1971,Urban,Teacher Training,Private Aided (Government Aided)
S-23989,SWAMI ATAMANAND II COLLEGE OF EDUCATION RASULPUR JUGDEV BARAULI MAURBOJH GHOSI MAU,Uttar Pradesh,Mau,-,Rural,Teacher Training,Private Un-Aided
S-26801,SWAMI ATMDEV GOPALANAND SHIKSHA SANSTHAN UGARPUR FARRUKHABAD,Uttar Pradesh,Farrukhabad,2014,Rural,Teacher Training,Private Un-Aided
S-7656,SWAMI KESWANAND SHIKSHAN SANSTHAN TEACHERS TRAINING INSTITUTE,Rajasthan,Alwar,2008,Rural,Teacher Training,Private Un-Aided
S-24543,SWAMI OMANAND SARASVATI SPECIAL EDUCATION AND TRAINING INSTITUTE,Uttar Pradesh,Bijnor,-,Rural,Teacher Training,Private Un-Aided
S-26526,SWAMI SAHAJANAND JANTA MAHAVIDYALAYA AZAMGARH,Uttar Pradesh,Azamgarh,2012,Rural,Teacher Training,Private Un-Aided
S-24549,SWAMI SHARAN BTC PRASHIKSHAN VIDYALAYA,Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-7657,SWAMI VEVEKANAND ELEMENTARY TEACHERS EDUCATION PROGRAMME HANUMANGARH,Rajasthan,Hanumangarh,2006,Rural,Teacher Training,Private Un-Aided
S-8492,SWAMI VIVEKANANDA TEACHER TRAINING INSTITUTE ARUMBAVUR VEPANTHATTAI,Tamil Nadu,Perambalur,2006,Rural,Teacher Training,Private Un-Aided
S-17348,Swami Vivekananda Tribal College of Teachers Education D. El. Ed.,West Bengal,Paschim Medinipur,2013,Rural,Teacher Training,Private Un-Aided
S-6874,SWAMI VIVEKANANDA YOUTH MOVEMENT MYSORE,Karnataka,Mysuru,2006,Rural,Teacher Training,Private Un-Aided
S-12521,"SWAMI VIVEKANAND COLLEGE FOR PROFESSIONAL STUDIES SINTHAL, BIKANER",Rajasthan,Bikaner,2008,Rural,Teacher Training,Private Un-Aided
S-23703,"SWAMI VIVEKANAND INSTITUTE OF EDUCATION, SHAHJAHANPUR",Uttar Pradesh,Shahjahanpur,2016,Rural,Teacher Training,Private Un-Aided
S-24400,SWAMI VIVEKANAND MEMORIAL ACADEMY BALIPUR FIROZABAD,Uttar Pradesh,Firozabad,-,Rural,Teacher Training,Private Un-Aided
S-6113,SWAMI VIVEKANAND PTC COLLEGE KHEDA,Gujarat,Kheda,2004,Rural,Teacher Training,Private Aided (Government Aided)
S-21217,"SWAMI VIVEKANAND PUNARWAS SANSTHAN, BASSI, JAIPUR",Rajasthan,Jaipur,-,Rural,Teacher Training,Private Un-Aided
S-10137,SWAMI VIVEKANAND SHIKSHAN PARSARAK MANDALS NEAR MOTI TALAV JALNA ROA BULDHANA,Maharashtra,Buldhana,2007,Rural,Teacher Training,Private Un-Aided
S-10138,SWAMI VIVEKANAND SHIKSHAN PRASARAK MANDALS SWAMI VIVEKANAND COLLEGE OF EDUCATION UDGIR LATUR,Maharashtra,Latur,2005,Rural,Teacher Training,Private Un-Aided
S-10140,SWAMI VIVEKANAND SHIKSHAN SANSTHA JUNIOR COLLEGE OF EDUCATION NALDURG OSMANABAD,Maharashtra,Dharashiv,1961,Urban,Teacher Training,Private Aided (Government Aided)
S-10139,SWAMI VIVEKANAND SHIKSHAN SANSTHA TULJAPUR OSMANABAD,Maharashtra,Dharashiv,1961,Rural,Teacher Training,Private Aided (Government Aided)
S-17428,SWAMI VIVEKANAND TEACHER TRAINING INSTITUTION,Haryana,Yamunanagar,1995,Urban,Teacher Training,Private Un-Aided
S-10142,SWAPNA PURTI SHIKSHAN MANDAL PACHORE BK C O SAMARTH ADHYAPAK (D. ED. ) VIDYALA SATPUR NASIK,Maharashtra,Nashik,2001,Urban,Teacher Training,Private Un-Aided
S-17192,SWARAJ COLLEGE OF EDUCATION,Uttar Pradesh,Agra,2013,Rural,Teacher Training,Private Un-Aided
S-24356,Swargiya Faujdar Singh Chauhan Shikshan Avam Prashikshan Sanstha,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-23804,SWARGIYA RAMDHARI RAI SHIKSHAN SANSTHAN,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-17281,swargiya shrilal saxena smrti mahavidyalaya,Madhya Pradesh,Shajapur,2015,Rural,Teacher Training,Private Aided (Government Aided)
S-20495,SWASTIK COLLEGE OF EDUCATION,Haryana,Bhiwani,2008,Rural,Teacher Training,Private Un-Aided
S-10146,SWAYAM SIDDHI MITRA SANGH COLLEGE OF EDUCATION VASANTWADI MUMBAI,Maharashtra,Thane,2004,Urban,Teacher Training,Private Un-Aided
S-21203,"SWEEKAR SPECIAL SCHOOL SAMITI,",Rajasthan,Jaipur,-,Urban,Teacher Training,Private Un-Aided
S-20773,SWEET VOICE WELFARE AND SHIKSHA SOCIETY,Rajasthan,Jaipur,2021,Rural,Teacher Training,Private Un-Aided
S-22782,SWERA REHABILITATION TRAINING INSTITUTE RUN BY SOCIETY FOR SINGLE WOMEN EMPOWERMENT,Rajasthan,Jaisalmer,2023,Urban,Teacher Training,Private Un-Aided
S-23635,SW KISHUN CHANDRA BAKHARI BABA MAHAVIDYALAY,Uttar Pradesh,Ghazipur,2018,Rural,Teacher Training,Private Un-Aided
S-6879,SYED BAREY INSTITUTE OF EDUN GULBARGA,Karnataka,Kalaburagi,2005,Urban,Teacher Training,Private Un-Aided
S-7658,TAGORE ELEMENTARY TEACHER EDUCATION SCHOOL,Rajasthan,Ajmer,1985,Urban,Teacher Training,Private Un-Aided
S-21206,TAGORE INSTITUTE OF SPECIAL EDUCATION,Rajasthan,Bundi,-,Urban,Teacher Training,Private Un-Aided
S-17250,TAHANURA BENGAL TEACHERS TRAINING COLLEGE D.EL.ED,West Bengal,Malda,2016,Rural,Teacher Training,Private Un-Aided
S-16708,TAJ MAHAVIDHYALAYA KASIMPUR BAHADURGARH ETAH,Uttar Pradesh,Etah,2015,Rural,Teacher Training,Private Un-Aided
S-22588,TAJ MEMORIAL TEACHER TRAINING SCHOOL,Rajasthan,Jaipur,-,Urban,Teacher Training,Private Un-Aided
S-6120,TAKSHASHILA PTC COLLEGE SURENDRANAGAR,Gujarat,Morbi,2007,Urban,Teacher Training,Private Un-Aided
S-12858,"TAK SHIKSHA NIKETAN BSTC T.T college, Ajmer",Rajasthan,Ajmer,2008,Urban,Teacher Training,Private Un-Aided
S-22607,TAK SHIKSHA NIKETAN GIRLS BSTC AJMER,Rajasthan,Ajmer,-,Urban,Teacher Training,Private Un-Aided
S-10148,TALAT SHIKSHAN MANDAL NANDRABAD AURANGABAD,Maharashtra,Chhatrapati Sambhajinagar,2007,Rural,Teacher Training,Private Un-Aided
S-5671,TALLA PADMAVATHI INSTITUTE OF ELEMENTARY TCHR. EDN WARANGAL,Telangana,Warangal,2007,Urban,Teacher Training,Private Un-Aided
S-18297,TAMANA SCHOOL OF HOPE,Delhi,South West,-,Urban,Teacher Training,Private Un-Aided
S-21477,TANWAR SHIKSHA SANSTHAN,Rajasthan,Jodhpur,-,Rural,Teacher Training,Private Un-Aided
S-18758,TAPAS Shekshik Punarwas Avem Anusandhan Sansthan,Rajasthan,Dungarpur,2000,Urban,Teacher Training,Private Un-Aided
S-24573,TAPESHWAR DHARMESHWAR PRASAD COLLEGE OF EDUCATION GANGAUPUR MADHUBAN MAU,Uttar Pradesh,Mau,-,Rural,Teacher Training,Private Un-Aided
S-23170,TARA DEVI INSTITUTE OF EDUCATION AND TECHNOLOGY,Uttar Pradesh,Pratapgarh,2014,Rural,Teacher Training,Private Un-Aided
S-23911,TARAI AND DOOARS SPECIAL EDUCATION TRAINING COLLEGE,West Bengal,Alipurduar,-,Rural,Teacher Training,Central Government
S-10152,TARARANI VIDYAPEETH JUNIOR COLLEGE OF EDUCATION 1ST LANE RAJARAMPURI KOLHAPUR,Maharashtra,Kolhapur,1951,Urban,Teacher Training,Private Aided (Government Aided)
S-8842,TARASANKAR BANDHYAPADHYAY PRIMARY TEACHERS TRAINING INSTITUTE BIRBHUM,West Bengal,Birbhum,2009,Rural,Teacher Training,Private Un-Aided
S-6884,TAVARAGERAS TEACHER EDUCATION INSTITUTION KOPPAL,Karnataka,Koppal,2004,Urban,Teacher Training,Private Un-Aided
S-25289,T.B. BTC COLLEGE BHANWARIPUR CHHANBEY,Uttar Pradesh,Mirzapur,-,Rural,Teacher Training,Private Un-Aided
S-8503,TEACHER TRAINING INSTITUTE CHIDAMBARAM,Tamil Nadu,Cuddalore,2004,Rural,Teacher Training,Private Un-Aided
S-7155,TEACHER TRAINING INSTITUTE MAVELIKARA ALAPPUZHA,Kerala,Alappuzha,1909,Rural,Teacher Training,Central Government
S-7156,TEACHER TRAINING INSTITUTE PALAKKAD,Kerala,Palakkad,2004,Rural,Teacher Training,Private Un-Aided
S-7157,TEACHER TRAINING INSTITUTE THE MALNADU EDUCATIONAL KANNUR,Kerala,Kannur,-,Rural,Teacher Training,Private Un-Aided
S-13822,"TECNIA INSTITUTE OF TEACHER EDUCATION, ROHINI",Delhi,North West,2008,Urban,Teacher Training,Private Un-Aided
S-21354,TEERTHANKAR MAHAVEER SHIKSHA MAHAVIDYALAYA,Madhya Pradesh,Morena,2017,Rural,Teacher Training,Private Un-Aided
S-17210,Teerthanker Neminath girls College of Education,Uttar Pradesh,Moradabad,2012,Rural,Teacher Training,Private Un-Aided
S-17206,Teerthanker Shantinath College of Education,Uttar Pradesh,Moradabad,2012,Rural,Teacher Training,Private Un-Aided
S-14711,"TEJA COLLEGE OF ELEMENTARY EDUCATION, KODAD, NALGONDA",Telangana,Nalgonda,2012,Urban,Teacher Training,Private Un-Aided
S-25235,TEJU SINGH MEMORIAL COLLEGE OF EDUCATION,Uttar Pradesh,Amroha,-,Rural,Teacher Training,Private Un-Aided
S-8504,TELC TEACHER TRAINING INSTITUTE FOR MEN THARAGAMBADI,Tamil Nadu,Nagapattinam,1941,Rural,Teacher Training,Private Aided (Government Aided)
S-8505,TELC TEACHER TRAINING INSTITUTE FOR WOMEN USILAMPATTI,Tamil Nadu,Madurai,1951,Urban,Teacher Training,Private Aided (Government Aided)
S-8506,TERESA TEACHER TRAINING INSTITUTE ILLUPUR,Tamil Nadu,Pudukkottai,2007,Rural,Teacher Training,Private Un-Aided
S-10154,TERNA JR. COLLEGE OF EDUCATION TULJAPUR ROAD OSMANABAD,Maharashtra,Dharashiv,1990,Urban,Teacher Training,Private Un-Aided
S-8640,THA BACCHOO SINGH EDUCATIONAL INSTITUTE JAROLI SHAMSHABAD AGRA,Uttar Pradesh,Agra,2013,Rural,Teacher Training,Private Un-Aided
S-11195,THAKORBHAI NATHUBHAI PTC COLLEGE BHARTHANA (VESU),Gujarat,Surat,2003,Urban,Teacher Training,Private Un-Aided
S-21845,THAKUR BACCHU SINGH EDUCATIONAL INSTITUTE JAROLI SHAMSABAD AGRA,Uttar Pradesh,Agra,-,Rural,Teacher Training,Private Un-Aided
S-23411,THAKUR DEEP NARAYAN SINGH SMARAK SHIKSHAN EVAM PRASHIKSHAN SANSTHAN KUNDABHAIROPUR,Uttar Pradesh,Sultanpur,2015,Rural,Teacher Training,Private Un-Aided
S-24765,THAKUR EDAL SINGH SMRATI KANYA MAHAVIDHLAYA TEHRA AGRA,Uttar Pradesh,Agra,-,Rural,Teacher Training,Private Aided (Government Aided)
S-16631,THAKUR MADAN SINGH T.T. COLLEGE,Rajasthan,Sawai Madhopur,2016,Urban,Teacher Training,Private Un-Aided
S-17193,Thakur Tej Singh College Of Education,Uttar Pradesh,Agra,2015,Rural,Teacher Training,Private Un-Aided
S-7158,THANBEEHUL ISLAM TEACHERS TRAINING CENTRE KASARAGOD,Kerala,Kasaragod,-,Rural,Teacher Training,-
S-22216,THE ADVANCE SOCIETY FOR BRIGHT WAY INSTITUTE,Uttar Pradesh,Sultanpur,-,Rural,Teacher Training,Private Un-Aided
S-16924,The Assembly of God Church Teachers Training Junior College,West Bengal,Kolkata,1988,Urban,Teacher Training,Private Un-Aided
S-6885,THE BIJAPUR DIST. MINORITY NATIONAL EDN SOCIETY BIJAPUR,Karnataka,Vijayapura,2004,Urban,Teacher Training,State Government
S-21210,THE FIRST ONE INSTITUTE OF SPECIAL EDUCATION,Rajasthan,Jaipur,-,Urban,Teacher Training,Private Un-Aided
S-21469,THE LITTLE STAR SPECIAL TEACHER TRAINING CENTER,Rajasthan,Nagaur,-,Urban,Teacher Training,Private Un-Aided
S-10158,THE MARY B. HARDING JR. COLLEGE OF EDUCATION ZILLA NYAYALAYA SOLAPUR,Maharashtra,Solapur,1901,Urban,Teacher Training,Private Aided (Government Aided)
S-16984,THE NEW PROGRESSIVE COLLEGE OF FINE ARTS MEHSANA,Gujarat,Mahesana,1981,Urban,Teacher Training,Private Aided (Government Aided)
S-6888,THE RURAL EDUCATION SOCIETY BANGALORE RURAL,Karnataka,Bengaluru South,2004,Rural,Teacher Training,Private Un-Aided
