Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Aishe Code,University Name,University Type
C-7090,Education College,West Bengal,Murshidabad,www.educationcollege.in,2007,Urban,Constituent / University College,Private Un-Aided,U-0766,Baba Saheb Ambedkar Education University,State Public University
C-33615,Elphinstone College Fort Mumbai 400 032,Maharashtra,Mumbai,elphinstone.ac.in,1856,Urban,Constituent / University College,State Government,U-1076,DR HOMI BHABHA STATE UNIVERSITY MUMBAI,State Public University
C-19346,English Language Teaching Institute of SYMBIOSIS,Maharashtra,Pune,www.eltis-symbiosis.org,1971,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-51873,Eras Lucknow Medical COllege and Hospital,Uttar Pradesh,Lucknow,www.elmcindia.org,2001,Urban,Constituent / University College,Private Un-Aided,U-1040,ERA UNIVERSITY,State Private University
C-36470,Ewing Christian College(Autonomous College),Uttar Pradesh,Prayagraj,www.ecc.ac.in,1902,Urban,Constituent / University College,Private Aided (Government Aided),U-0548,"University of Allahabad, Allahabad",Central University
C-33323,Faculty of Agricultural Engineering,Chhattisgarh,Raipur,www.igkv.ac.in,1997,Urban,Constituent / University College,University,U-0087,"Indira Gandhi Krishi Vishwavidyalaya, Raipur",State Public University
C-54640,Faculty of Agriculture,Jammu and Kashmir,Baramulla,www.skuastkashmir.ac.in,1962,Rural,Constituent / University College,University,U-0200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",State Public University
C-66281,FACULTY OF AGRICULTURE ENGINEERING,Rajasthan,Jodhpur,https://www.aujodhpur.ac.in/college.php?office=25,-,Urban,Constituent / University College,State Government,U-0703,"AGRICULTURE UNIVERSITY, JODHPUR",State Public University
C-52010,FACULTY OF ARCHITECTURE,Madhya Pradesh,Bhopal,www.rkdf.ac.in,-,Urban,Constituent / University College,University,U-0652,RKDF UNIVERSITY,State Private University
C-68006,FACULTY OF ARTS AND HUMANITIES,Gujarat,Gandhinagar,https://www.ums.swaminarayanuniversity.ac.in,-,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-58865,Faculty of Ayurveda,Uttarakhand,Dehradun,-,-,Rural,Constituent / University College,University,U-0681,UTTARAKHAND AYURVED UNIVERSITY,State Public University
C-6118,Faculty of Business Administration,Gujarat,Ahmedabad,www.glsuniversity.ac.in,1997,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-5904,Faculty of Commerce,Gujarat,Ahmedabad,www.glsuniversity.ac.in,1999,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-60368,FACULTY OF COMMERCE AND MANAGEMENT,Gujarat,Patan,www.gokulglobaluniversity.ac.in,2018,Urban,Constituent / University College,University,U-0962,GOKUL GLOBAL UNIVERSITY,State Private University
C-68005,FACULTY OF COMMERCE AND MANAGEMENT,Gujarat,Gandhinagar,https://www.swaminarayanuniversity.ac.in/,-,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-66988,FACULTY OF COMPUTER APPLICATION,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-70809,FACULTY OF COMPUTER APPLICATION,Gujarat,Ahmedabad,https://monarkuni.ac.in/faculty-of-computer-application/,-,Rural,Constituent / University College,University,U-1129,MONARK UNIVERSITY,State Private University
C-58356,Faculty of Computer Applications and  IT,Gujarat,Ahmedabad,www.glsuniversity.ac.in,2015,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-67236,FACULTY OF COMPUTER SCIENCE AND APPLICATIONS,Gujarat,Patan,www.gokuluniversity.ac.in,2021,Rural,Constituent / University College,University,U-0962,GOKUL GLOBAL UNIVERSITY,State Private University
C-65841,FACULTY OF DAIRY TECHNOLOGY,Rajasthan,Jodhpur,www.aujodhpur.ac.in,-,Urban,Constituent / University College,State Government,U-0703,"AGRICULTURE UNIVERSITY, JODHPUR",State Public University
C-36316,Faculty of  Dentistry,Tamil Nadu,Chennai,www.madch.edu.in,1991,Urban,Constituent / University College,Private Aided (Government Aided),U-0465,"Meenakshi Academy of Higher Education and Research, Chennai",Deemed University-Private
C-71978,FACULTY OF DESIGN,Gujarat,Ahmedabad,www.monarkuni.ac.in,2022,Rural,Constituent / University College,University,U-1129,MONARK UNIVERSITY,State Private University
C-55050,"FACULTY OF EDUCATION(SCHOOL OF EDUCATION,SSSUTMS)",Madhya Pradesh,Sehore,-,-,Rural,Constituent / University College,Private Aided (Government Aided),U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-55055,"FACULTY OF EDUCATION(SCHOOL OF PHYSICAL EDUCATION,SSSUTMS)",Madhya Pradesh,Sehore,-,-,Rural,Constituent / University College,Private Aided (Government Aided),U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-55056,"FACULTY OF EDUCATION(SCHOOL OF TEACHERS EDUCATION,SSSUTMS)",Madhya Pradesh,Sehore,www.sssutms.co.in,-,Rural,Constituent / University College,Private Un-Aided,U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-55057,"FACULTY OF EDUCATION,SSSUTMS",Madhya Pradesh,Sehore,-,-,Rural,Constituent / University College,Private Aided (Government Aided),U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-67937,FACULTY OF ENGINEERING AND TECHNOLOGY,Gujarat,Ahmedabad,www.glsuniversity.ac.in,-,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-54642,Faculty of Fisheries,Jammu and Kashmir,Ganderbal,www.skuastkashmir.ac.in,2005,Rural,Constituent / University College,State Government,U-0200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",State Public University
C-51943,FACULTY OF FORESTRY,Jammu and Kashmir,Ganderbal,www.skuastkashmir.ac.in,2007,Rural,Constituent / University College,University,U-0200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",State Public University
C-69505,"FACULTY OF FORESTRY, BIRSA AGRICULTURAL UNIVERSITY, KANKE, RANCHI",Jharkhand,Ranchi,-,-,Rural,Constituent / University College,State Government,U-0203,"Birsa Agricultural University, Ranchi",State Public University
C-60369,FACULTY OF HUMANITIES & SOCIAL SCIENCES,Gujarat,Patan,www.gokulglobaluniversity.ac.in,2018,Rural,Constituent / University College,University,U-0962,GOKUL GLOBAL UNIVERSITY,State Private University
C-72085,FACULTY OF INFORMATION AND COMMUNICATION TECHNOLOGY,Gujarat,Ahmedabad,https://monarkuni.ac.in/faculty-of-ict/,2022,Rural,Constituent / University College,University,U-1129,MONARK UNIVERSITY,State Private University
C-68007,FACULTY OF IT AND COMPUTER SCIENCES,Gujarat,Gandhinagar,https://www.swaminarayanuniversity.ac.in/,-,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-53631,Faculty of Law,Gujarat,Ahmedabad,www.glsuniversity.ac.in,2015,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-66991,FACULTY OF LAW,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-72828,FACULTY OF MANAGEMENT,Uttar Pradesh,Lucknow,-,-,Urban,Constituent / University College,State Government,U-0549,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",State Public University
C-66987,FACULTY OF MANAGEMENT STUDIES,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-68272,"FACULTY OF MEDICINE, SRI LALITHAMBIGAI MEDICAL COLLEGE AND HOSPITAL",Tamil Nadu,Thiruvallur,-,-,Rural,Constituent / University College,University,U-0461,"M.G.R. Educational and Research Institute, Chennai",Deemed University-Private
C-57731,"Faculty of Paramedical Sciences (RKDF University), Bhopal",Madhya Pradesh,Bhopal,www.rkdf.ac.in,-,Urban,Constituent / University College,University,U-0652,RKDF UNIVERSITY,State Private University
C-55953,Faculty of Performing Arts,Gujarat,Vadodara,-,-,Urban,Constituent / University College,University,U-0143,"Maharaja Sayajirao University of Baroda, Vadodara",State Public University
C-67938,FACULTY OF PERFORMING ARTS,Gujarat,Ahmedabad,www.glsuniversity.ac.in,-,Urban,Constituent / University College,University,U-0775,GLS UNIVERSITY,State Private University
C-66989,FACULTY OF PHARMACY,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-73017,FACULTY OF PHARMACY,Uttar Pradesh,Lucknow,https://pharm.aktu.ac.in/,2022,Urban,Constituent / University College,State Government,U-0549,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",State Public University
C-55048,"FACULTY OF PHARMACY (COLLEGE OF PHARMACY, SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SCIENCES, (SSSUTMS))",Madhya Pradesh,Sehore,sssutms.co.in,-,Rural,Constituent / University College,Private Un-Aided,U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-72680,FACULTY OF PHARMACY F S UNIVERSITY    ,Uttar Pradesh,Firozabad,-,2023,Urban,Constituent / University College,University,U-1346,FS University,State Private University
C-65342,FACULTY OF PHARMACY JS UNIVERSITY,Uttar Pradesh,Kheri,-,-,Rural,Constituent / University College,University,U-0809,J S University,State Private University
C-55049,"FACULTY OF PHARMACY(POLYTECHNIC PHARMACY, SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SCIENCES, (SSSUTMS))",Madhya Pradesh,Sehore,sssutms.co.in,-,Rural,Constituent / University College,Private Un-Aided,U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-55054,"FACULTY OF PHARMACY(SCHOOL OF PHARMACY,SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SCIENCES,(SSSUTMS))",Madhya Pradesh,Sehore,sssutms.co.in,-,Rural,Constituent / University College,Private Un-Aided,U-0728,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",State Private University
C-66990,FACULTY OF PHYSIOTHERAPY,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-75673,FACULTY OF PROFESSIONAL STUDIES,Gujarat,Gandhinagar,https://www.swaminarayanuniversity.ac.in,2025,Urban,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-76020,FACULTY OF PROFESSIONAL STUDIES,Gujarat,Patan,gokuluniversity.ac.in,2025,Rural,Constituent / University College,Private Un-Aided,U-0962,GOKUL GLOBAL UNIVERSITY,State Private University
C-66986,FACULTY OF SCIENCE,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-72086,FACULTY OF SOCIAL WORK,Gujarat,Ahmedabad,https://monarkuni.ac.in/faculty-of-social-work/,2022,Rural,Constituent / University College,University,U-1129,MONARK UNIVERSITY,State Private University
C-66984,FACULTY OF TECHNOLOGY,Gujarat,Rajkot,-,-,Urban,Constituent / University College,University,U-0825,Marwadi University,State Private University
C-58344,Faculty of Technology and Engineering,Gujarat,Vadodara,www.msubaroda.ac.in,-,Urban,Constituent / University College,University,U-0143,"Maharaja Sayajirao University of Baroda, Vadodara",State Public University
C-54643,Faculty of Veterinary Sciences and Animal Husbandry,Jammu and Kashmir,Ganderbal,www.skuastkashmir.ac.in,1982,Rural,Constituent / University College,Local Body,U-0200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",State Public University
C-17711,Fine Arts College,Karnataka,Davanagere,http://davangereuniversity.ac.in/fine-arts/,1964,Urban,Constituent / University College,University,U-0218,"Davangere University, Davangere",State Public University
C-72032,FISHERIES BUSINESS SCHOOL,Tamil Nadu,Chengalpattu,https://www.tnjfu.ac.in/fbsecr/contact-us.php,2018,Rural,Constituent / University College,University,U-0665,TAMIL NADU FISHERIES UNIVERSITY,State Public University
C-42738,"FISHERIES COLLEGE AND RESEARCH INSTITUTE, THOOTHUKUDI",Tamil Nadu,Thoothukkudi,www.tnjfu.ac.in,1977,Urban,Constituent / University College,State Government,U-0665,TAMIL NADU FISHERIES UNIVERSITY,State Public University
C-66003,FISHERIES POLYTECHNIC ,Chhattisgarh,Durg,-,-,Rural,Constituent / University College,University,U-0634,DAU SHRI VASUDEV CHANDRAKAR KAMDHENU,State Public University
C-58627,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE,Rajasthan,Jodhpur,www.fddiindia.com,2013,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58886,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE,Tamil Nadu,Kancheepuram,www.fddiindia.com,2010,Rural,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58887,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE,Punjab,S.A.S Nagar,www.fddiindia.com,2018,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58667,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE,West Bengal,South 24 Parganas,www.fddiindia.com,2010,Rural,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58647,Footwear Design and Development Institute - Bharuch,Gujarat,Bharuch,www.fddiindia.com,2017,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58649,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE - CHHINDWARA,Madhya Pradesh,Chhindwara,www.fddiindia.com,2010,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58650,Footwear Design and Development Institute - Guna,Madhya Pradesh,Guna,www.fddiindia.com,2016,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58651,Footwear Design and Development Institute - Hyderabad,Telangana,Hyderabad,www.fddiindia.com,2017,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58646,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE - PATNA,Bihar,Patna,www.fddiindia.com,2016,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58652,FOOTWEAR DESIGN AND DEVELOPMENT INSTITUTE - RAE BARELI,Uttar Pradesh,Rae Bareli,fddiindia.com,2008,Rural,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-58648,Footwear Design and Development Institute - Rohtak,Haryana,Rohtak,www.fddiindia.com,2009,Urban,Constituent / University College,Central Government,U-0898,Footwear Design and Development Institute,Institute of National Importance
C-29606,"Forbesganj College, Forbesganj",Bihar,Araria,www.forbesganjcollege.ac.in,1959,Rural,Constituent / University College,State Government,U-0999,"PURNEA UNIVERSITY, PURNIA",State Public University
C-44920,Forest College and Research Institute,Tamil Nadu,Coimbatore,http://sites.tnau.ac.in/fc-ri-mtp/,1985,Rural,Constituent / University College,University,U-0485,"Tamilnadu Agricultural University, Coimbatore",State Public University
C-36461,"Forestry College, Ponnampet",Karnataka,Kodagu,www.uahs.edu.in,1995,Rural,Constituent / University College,University,U-0637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",State Public University
C-73095,FS COLLEGE OF PHARMACY AND RESEARCH CENTRE    ,Uttar Pradesh,Firozabad,-,2018,Rural,Constituent / University College,University,U-1346,FS University,State Private University
C-72678,FS PHARMACY COLLEGE    ,Uttar Pradesh,Firozabad,-,2023,Urban,Constituent / University College,University,U-1346,FS University,State Private University
C-72689,FS PHARMACY INSTITUTE    ,Uttar Pradesh,Firozabad,-,2023,Urban,Constituent / University College,University,U-1346,FS University,State Private University
C-42762,"Ganesh Lal Agrawal College, Medininagar",Jharkhand,Palamu,www.glanpu.org.in,1954,Urban,Constituent / University College,State Government,U-0208,"Nilamber-Pitamber University, Palamu",State Public University
C-12878,"Ganga Devi Mahila Mahavidyalaya, Patna",Bihar,Patna,www.gdmm.co.in,1971,Urban,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
