Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-21887,"SHAHEED CAPTAIN D K KHOLA COLLEGE OF PHARMACY, DINESHPUR",Uttarakhand,Udham Singh Nagar,-,Urban,Technical/Polytechnic,Private Un-Aided
S-23536,"SHAHEED CAPTAIN VIJAY PRATAP SINGH PHARMACY COLLEGE, CHANDAULI",Uttar Pradesh,Chandauli,2024,Rural,Technical/Polytechnic,Private Un-Aided
S-1061,SHAHEED CAPT. D.K. KHOLA TECHNICAL CAMPUS,Haryana,Rewari,2012,Rural,Technical/Polytechnic,Private Un-Aided
S-14427,"SHAHEED NAND SINGH GOVERNMENT POLYTECHNIC COLLEGE, BARETA",Punjab,Mansa,2012,Urban,Technical/Polytechnic,State Government
S-16685,SHAHEED SUKHDEV SINGH COLLEGE OF PHARMACY,Punjab,Sangrur,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-22575,SHAHEED VIRENDRA SINGH SIROHI INSTIUE OF TECHNOLOGY,Uttar Pradesh,Kanpur Dehat,-,Rural,Technical/Polytechnic,Private Un-Aided
S-26211,SHAHID SITARAM COLLEGE OF ARCHITECTURE,Maharashtra,Kolhapur,2024,Rural,Technical/Polytechnic,Private Un-Aided
S-24250,"SHAILESH COLLEGE OF PHARMACY, GHAZIPUR",Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-3438,"SHAKUMBHARI INSTITUTE OF HIGHER EDUCATION, ROORKEE",Uttarakhand,Haridwar,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-25641,SHAKUNTALA DEVI AYURVEDIC PARAMEDICAL AND NURSING COLLEGE,Uttar Pradesh,Farrukhabad,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19135,SHAKUNTALA DEVI PHARMACY COLLEGE,Uttar Pradesh,Farrukhabad,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-23749,"SHAKUNTALA HOMOEOPATHIC PHARMACY COLLEGE, SURWAT",Uttar Pradesh,Ghazipur,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-24281,SHAKUNTALA MEMORIAL EDUCATIONAL INSTITUTE OF PHARMACY,Uttar Pradesh,Bahraich,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23471,"SHAMBHU NATH COLLEGE OF PHARMACY, MAU",Uttar Pradesh,Mau,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23497,SHAMBHUNATH COLLEGE OF PHARMACY TINAHARI MAU,Uttar Pradesh,Mau,2024,Rural,Technical/Polytechnic,Private Un-Aided
S-23632,SHAMBHUNATH NARAYAN COLLEGE OF PHARMACY HARHARI GHAZIPUR,Uttar Pradesh,Ghazipur,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23544,"SHANKAR PHARMACY COLLEGE, GORAKHPUR",Uttar Pradesh,Gorakhpur,2024,Urban,Technical/Polytechnic,Private Un-Aided
S-2981,SHANMUGHA POLYTECHNIC COLLEGE TIRUMALAISAMUDRAM,Tamil Nadu,Thanjavur,1984,Rural,Technical/Polytechnic,Private Un-Aided
S-26402,SHANTAI INSTITUTE OF TECHNOLOGY,Maharashtra,Dhule,2025,Urban,Technical/Polytechnic,Private Un-Aided
S-1426,SHANTHINIKETHAN POLYTECHNIC B M ROAD VIVEKANANDA,Karnataka,Bengaluru South,2008,Urban,Technical/Polytechnic,Private Un-Aided
S-24249,SHANTI COLLEGE OF PHARMACY,Uttar Pradesh,Ballia,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23451,SHANTI INSTITUTE OF TECHNOLOGY AND PHARMACY,Uttar Pradesh,Meerut,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-3376,SHANTI INSTT. OF TECHNOLOGY GRAM-KURALI,Uttar Pradesh,Meerut,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-23332,SHANTI NIKETAN COLLEGE OF PHARMACY,Uttar Pradesh,Meerut,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-1129,"SHANTI NIKETAN COLLEGE OF PHARMACY RATTI, SUNDERNAGAR, MANDI",Himachal Pradesh,Mandi,2006,Rural,Technical/Polytechnic,Private Un-Aided
S-23132,SHANTI NIKETAN GROUP OF INSTITUTIONS,Uttar Pradesh,Meerut,2013,Rural,Technical/Polytechnic,Private Un-Aided
S-15214,Shanti Polytechnic,Uttar Pradesh,Meerut,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-23547,SHANTI POLYTECHNIC AND PHARMACY,Uttar Pradesh,Meerut,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-25084,"SHANTI SINGH COLLEGE OF PHARMACY, MIRZAPUR",Uttar Pradesh,Mirzapur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24424,SHANTI SINGH MEMORIAL ALLOPATHIC PAHARMACY COLLEGE NAWA NAGAR BALLIA,Uttar Pradesh,Ballia,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19979,SHANTI SUDAMA COLLEGE OF PHARMACY AZAMGARH,Uttar Pradesh,Azamgarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19575,SHARADA COLLEGE OF PHARMACY,Karnataka,Raichur,-,Urban,Technical/Polytechnic,Private Un-Aided
S-18872,sharada college of pharmacy yadgir,Karnataka,Yadgir,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-19313,"SHARADANAND ANCHAL TECHNICAL INSTITUTE, BALLIA",Uttar Pradesh,Ballia,-,Rural,Technical/Polytechnic,Local Body
S-22306,"SHARAD COLLEGE OF PHARMACY, YADRAV",Maharashtra,Kolhapur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23039,SHARDA DEVI PHARMACY COLLEGE JHANSI,Uttar Pradesh,Jhansi,2022,Urban,Technical/Polytechnic,Private Un-Aided
S-25739,SHARI KRISHNA RTS COLLEGE OF PHARMACY ,Uttar Pradesh,Ayodhya,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-23210,SHASHI COLLEGE OF PHARMACY,Uttar Pradesh,Ghazipur,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23190,SHASHI INSTITUTE OF PHARMACEUTICAL SCIENCE AND RESEARCH JAUNPUR,Uttar Pradesh,Jaunpur,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-25628,SHATABDI COLLEGE OF PHARMACY,Uttar Pradesh,Jalaun,-,Rural,Technical/Polytechnic,Private Un-Aided
S-18328,SHEELA DEVI INSTITUTE OF MANAGEMENT AND TECHNOLOGY (SDIMT),Haryana,Faridabad,2008,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-10952,SHEIKHPARA ABDUR RAHAMAN MEMORIAL POLYTECHNIC MURSHIDABAD,West Bengal,Murshidabad,2000,Rural,Technical/Polytechnic,State Government
S-24699,"SHEKHAR COLLEGE OF PHARMACY AND NURSING, LUCKNOW",Uttar Pradesh,Lucknow,-,Urban,Technical/Polytechnic,Private Un-Aided
S-12110,"SHEKHAWATI POLYTECHNIC COLLEGE, SIKAR",Rajasthan,Sikar,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-1428,SHETTY POLYTECHNIC GULBURGA DIST.,Karnataka,Kalaburagi,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-2982,SHEVAROYS INST OF CATERING AND HOTEL MANAGEMENT YERCAUD,Tamil Nadu,Salem,1994,Rural,Technical/Polytechnic,Private Un-Aided
S-2661,"SH.GOKUL BHAI BHATTGOVERNMENT POLYTECHNIC COLLEGE, SIROHI",Rajasthan,Sirohi,1988,Rural,Technical/Polytechnic,State Government
S-25665,SHILENDRA SINGH COLLEGE OF PHARMACY RAJGARH FIROZABAD,Uttar Pradesh,Firozabad,-,Rural,Technical/Polytechnic,Private Un-Aided
S-2263,SHILLONG POLYTECHNIC,Meghalaya,East Khasi Hills,1965,Urban,Technical/Polytechnic,State Government
S-626,SHIRIDI SAI DIPLOMA IN ENGINEERING & TECHNOLOGY,Andhra Pradesh,Vizianagaram,2008,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-23459,SHIVA COLLEGE OF PHARMACY,Uttar Pradesh,Rae Bareli,2020,Rural,Technical/Polytechnic,Private Un-Aided
S-25544,SHIVA COLLEGE OF PHARMACY,Uttar Pradesh,Muzaffarnagar,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23586,SHIVA EDUCATIONAL AND PHARMACY INSTITUTE,Uttar Pradesh,Ghaziabad,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-25424,"SHIVA INSTITUTE OF HIGHER EDUCATION, GHAZIPUR",Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22021,SHIVAJI COLLEGE OF PHARMACY,Uttar Pradesh,Ambedkar Nagar,-,Rural,Technical/Polytechnic,Private Un-Aided
S-21757,SHIVAJI INSTITUTE OF TECHNOLOGY AND MANAGEMENT VILL AND POST BENDO TEHSIL KARCHHANA DISTRICT PRAYAGRAJ UP,Uttar Pradesh,Prayagraj,-,Rural,Technical/Polytechnic,Private Un-Aided
S-15017,SHIVALIK INSTITUTE OF MANAGEMENT AND TECHNOLOGY,Uttar Pradesh,Saharanpur,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-25303,"SHIVALIK  MAHAVAVIDYALAYA COLLEGE OF PHARMACY , SHRAVASTI",Uttar Pradesh,Shrawasti,-,Rural,Technical/Polytechnic,Private Un-Aided
S-1132,SHIVALIK POLYTECHNIC VPO. BADHERA TEHSIL HAROLI DISTT. UNA,Himachal Pradesh,Una,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-23029,SHIVAM COLLEGE OF EDUCATION AZAMGARH,Uttar Pradesh,Azamgarh,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-3379,SHIVAM INSTITUTE OF SCIENCE & TECHNOLGY,Uttar Pradesh,Mathura,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-19262,SHIVAM SCHOOL OF PHARMACY,Jharkhand,Deoghar,2018,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-16855,SHIVA POLYTECHNIC INSTITUTE AND MGT. COLLEGE,Uttar Pradesh,Muzaffarnagar,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-20371,SHIV CHATRAPATI SMARK SAMITIS JIJAMATA COLLEGE OF PHARMACY,Karnataka,Bidar,2018,Urban,Technical/Polytechnic,Private Un-Aided
S-25435,SHIVGYAN PHARMACY COLLEGE,Uttar Pradesh,Bareilly,-,Urban,Technical/Polytechnic,Private Un-Aided
S-19041,SHIVMURTI COLLEGE OF PHARMACY,Uttar Pradesh,Pratapgarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24171,SHIV NATH VERMA SMARAK MAHAVIDYALA,Uttar Pradesh,Sultanpur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19270,SHIV SHAKTI COLLEGE OF PHARMACY ALIGARH ANOOPSHAHAR ROAD TEJPUR JAWAN ALIGARH,Uttar Pradesh,Aligarh,2019,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-24892,SHIV SHANKAR SINGH MAHAVIDYALAY PHARMACY,Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24135,SHIV SHYAM PHARMACY COLLEGE,Uttar Pradesh,Prayagraj,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23321,SHOBHA COLLEGE OF PHARMACY RAMPUR POKHARAPAR DEORIA,Uttar Pradesh,Deoria,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-24800,SHOBHAWATI COLLEGE OF PHARMACY DERAMUSI AYODHYA,Uttar Pradesh,Ayodhya,-,Rural,Technical/Polytechnic,Private Un-Aided
S-17523,SHREE BALAJI COLLEGE OF PHARMACY,Madhya Pradesh,Chhindwara,2017,Urban,Technical/Polytechnic,Private Un-Aided
S-3381,SHREE BALAJI POLYTECHNIC COLLEGE,Uttar Pradesh,Meerut,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-18092,Shree Bhagwat Institute of Technology,Uttar Pradesh,Varanasi,2014,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-19581,SHREE DHANVANTRI COLLEGE OF PHARMACY,Karnataka,Belagavi,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-26916,SHREE GANPATI COLLEGE OF PHARMACY,Maharashtra,Jalna,2025,Rural,Technical/Polytechnic,Private Un-Aided
S-21750,SHREE HEERANAND PHARMACY COLLEGE,Uttar Pradesh,Hamirpur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22811,SHREE JEE BABA COLLEGE OF PHARMACY,Uttar Pradesh,Mathura,2022,Rural,Technical/Polytechnic,Private Un-Aided
S-24774,SHREE KRISHNA HOMOEOPATHIC PHARMACY COLLEGE SIHIPUR JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22836,"SHREE LAKSHMAN COLLEGE OF EDUCATION, DEORIA",Uttar Pradesh,Deoria,2022,Rural,Technical/Polytechnic,Private Un-Aided
S-25449,SHREE MANSA RAM BRAMHA JI COLLEGE OF PHARMACY BAHADURPUR MARYADPUR MAU,Uttar Pradesh,Mau,-,Rural,Technical/Polytechnic,Private Un-Aided
S-3012,SHREE MARUTHI POLYTECHNIC COLLEGE MANIVIZHUNDAN SOUTH,Tamil Nadu,Salem,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-25580,SHREE MULAYAM SINGH YADAV MAHILA PG COLLEGE,Uttar Pradesh,Ambedkar Nagar,-,Urban,Technical/Polytechnic,Private Un-Aided
S-2986,SHREENIVASA POLYTECHNIC COLLEGE B PALLIPATTI,Tamil Nadu,Dharmapuri,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-24175,SHREE PRAHALAD SMARAK AYURVEDIC PHARMACY AND NURSING COLLEGE SILTHARI CHURK ROBERTASGANJ SONBHADRA UP,Uttar Pradesh,Sonbhadra,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23582,"SHREE PRAKASH COLLEGE OF PHARMACY,  AZAMGARH,",Uttar Pradesh,Azamgarh,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-21979,SHREE PRATAPGOUDA PATIL GOVERNMENT POLYTECHNIC MASKI,Karnataka,Raichur,-,Urban,Technical/Polytechnic,State Government
S-22902,SHREE RAM COLLEGE OF PHARMACY,Uttar Pradesh,Mainpuri,2019,Urban,Technical/Polytechnic,Private Un-Aided
S-18658,SHREE RAM COLLEGE OF PHARMACY,Uttar Pradesh,Meerut,2017,Urban,Technical/Polytechnic,Private Un-Aided
S-10953,SHREE RAMKRISHNA INSTITUTE OF SCIENCE & TECHNOLOGY SOUTH 24 PARGANAS,West Bengal,South 24 Parganas,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-14178,"SHREE RAM MULAKH COLLEGE OF TECHNICAL EDUCATION, AMBALA",Haryana,Ambala,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-21753,SHREE SAI COLLEGE OF PHARMACY,Uttar Pradesh,Meerut,-,Rural,Technical/Polytechnic,Private Un-Aided
S-26442,SHREE SARASWATI INSTITUTE OF TECHNOLOGY,Maharashtra,Sindhudurg,2025,Rural,Technical/Polytechnic,Private Un-Aided
S-21103,SHREE S B SAUNSHI COLLEGE OF PHARMACY GADAG,Karnataka,Gadag,-,Urban,Technical/Polytechnic,Private Un-Aided
S-22773,SHREE SHARADA COLLEGE OF PHARMACY,Karnataka,Bidar,2024,Urban,Technical/Polytechnic,Private Un-Aided
S-23699,SHREE SIDDHI VINAYAK COLLEGE OF PHARMACY,Uttar Pradesh,Mathura,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-22277,SHREE TARA CHANDRA COLLEGE OF PHARMACY AND MEDICAL SCIENCE,Uttar Pradesh,Sant Kabir Nagar,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24608,SHREE THAKUR JI PHARMACY COLLEGE,Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-2985,SHREE VENKATESHWARA HI TECH POLYTECHNIC COLLEGE GOBI,Tamil Nadu,Erode,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-21072,SHREE VIDYADHIRAJA PHARMACY COLLEGE,Kerala,Thiruvananthapuram,-,Rural,Technical/Polytechnic,Private Un-Aided
S-1431,SHREE VIDYADHIRAJ POLYTECHNIC KUMTA,Karnataka,Uttara Kannada,1985,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-19234,SHRI AMAR BAHADUR SINGH INSTITUTE OF PHARMACY,Uttar Pradesh,Amethi,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-24521,SHRI AVADHRAJ SINGH COLLEGE OF PHARMACY VISUNPUR BAIRIYA GONDA,Uttar Pradesh,Gonda,-,Rural,Technical/Polytechnic,Private Un-Aided
S-25407,SHRI BABU NANDAN PHARMACY INSTITUTE,Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19137,SHRI BABURAM PHARMACY COLLEGE,Uttar Pradesh,Firozabad,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-23760,SHRI BABU SINGH COLLEGE OF PHARMACY,Uttar Pradesh,Kaushambi,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-23873,SHRI BABU SINGH DADDU JI COLLEGE OF PHARMACY FARRUKHABAD,Uttar Pradesh,Farrukhabad,-,Urban,Technical/Polytechnic,Private Un-Aided
S-22832,SHRI BAJRANG INSTITUTE OF PHARMACY,Uttar Pradesh,Ghazipur,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-2667,"SHRI BAJRANG POLYTECHNILC COLLEGE, BHARATPUR",Rajasthan,Bharatpur,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-23834,SHRI BAJRANG SINGH COLLEGE OF PHARMACY AMETHI,Uttar Pradesh,Amethi,-,Rural,Technical/Polytechnic,Private Un-Aided
S-26388,"SHRI BALAJI MAHARAJ MAHAVIDYALYA, MADHOGANJ HARDOI",Uttar Pradesh,Hardoi,2022,Rural,Technical/Polytechnic,Private Un-Aided
S-15390,shri balaji polytechnic college,Rajasthan,Dausa,2014,Rural,Technical/Polytechnic,Private Un-Aided
S-24634,SHRI BHAGWAN PHARMACY COLLEGE,Uttar Pradesh,Prayagraj,-,Urban,Technical/Polytechnic,Private Un-Aided
S-2121,"SHRI BHAIRAVNATH NISARG MANDAL'S, DIPLOMA IN ENGINEERING & TECHNOLOGY (POLYTECHNIC)",Maharashtra,Chhatrapati Sambhajinagar,-,-,Technical/Polytechnic,Private Un-Aided
S-14949,SHRI BHAWANI NIKETAN POLYTECHNIC,Rajasthan,Jaipur,2014,Urban,Technical/Polytechnic,Private Un-Aided
S-25451,SHRI BHOOPAL SINGH SBS COLLEGE OF PHARMACY,Uttar Pradesh,Moradabad,-,Urban,Technical/Polytechnic,Private Un-Aided
S-19877,SHRI CHANDRA SHEKHAR PANDEY COLLEGE OF PHARMACY,Uttar Pradesh,Banda,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-25472,SHRI CHHAVI NATH SINGH COLLEGE OF PHARMACY,Uttar Pradesh,Farrukhabad,-,Urban,Technical/Polytechnic,Private Un-Aided
S-25346,SHRI DAFEDAR SINGH COLLEGE OF PHARMACY,Uttar Pradesh,Farrukhabad,-,Urban,Technical/Polytechnic,Private Un-Aided
S-1438,SHRIDEVI POLYTECHNIC,Karnataka,Tumakuru,2009,Urban,Technical/Polytechnic,Private Un-Aided
S-2669,"SHRI DEVI WOMEN POLYTECHNIC, HANUMANGARH",Rajasthan,Hanumangarh,2007,Urban,Technical/Polytechnic,Private Un-Aided
S-24582,"SHRI DHANESHWAR COLLEGE OF PHARMACY, GHAZIPUR",Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19990,SHRI DIGAMBAR SINGH ANGOORI DEVI INSTITUTE OF PHARMACY SAHAR CHHATA MATHURA,Uttar Pradesh,Mathura,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22115,SHRI DINESH CHANDRA GEETA COLLEGE OF PHARMACY BARUWADIH BAIKUNTHPUR DEORIA,Uttar Pradesh,Deoria,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24784,"SHRI DURGAJI COLLEGE OF PHARMACY, AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-2156,SHRI GANESH SHIKSHAN PRASARAK MANDAL BALGHAT POLYTECHNIC COLLEGE RUDHA LATUR,Maharashtra,Latur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22795,"SHRI GANPATI INSTITUTE OF PHARMACY, AMBEDKAR NAGAR",Uttar Pradesh,Ambedkar Nagar,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23610,SHRI GIRRAJ MAHARAJ COLLEGE OF PHARMACY,Uttar Pradesh,Mathura,2023,Urban,Technical/Polytechnic,Private Un-Aided
S-25178,"SHRI GIRRAJ MAHARAJ INSTITUTE OF PHARMACY, MATHURA",Uttar Pradesh,Mathura,-,Urban,Technical/Polytechnic,Private Un-Aided
S-3384,SHRI GIRRAJ MAHARAJ POLYTECHNIC COLLEGE,Uttar Pradesh,Mathura,2011,Urban,Technical/Polytechnic,Private Un-Aided
S-2671,"SHRI GOKUL VERMA GOVERNMENT POLYTECHNIC COLLEGE, BHARATPUR",Rajasthan,Bharatpur,1984,Urban,Technical/Polytechnic,State Government
S-16492,SHRI GOPICHAND INSTITUTE OF MANAGEMENT & TECHNOLOGY,Uttar Pradesh,Baghpat,2016,Rural,Technical/Polytechnic,Private Un-Aided
S-23474,SHRI GOPI NATH RANA INSTITUTE OF PHARMACY    ,West Bengal,Birbhum,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-14429,"SHRI GURU HARGOBIND SAHIB GOVERNMENT POLYTECHNIC COLLEGE, RANWAN",Punjab,Fatehgarh Sahib,2013,Rural,Technical/Polytechnic,State Government
S-23466,"SHRI HEERA LAL SMARAK COLLEGE OF PHARMACY, RAMPUR",Uttar Pradesh,Rampur,2024,Rural,Technical/Polytechnic,Private Un-Aided
S-24589,"SHRI JAGANNATH COLLEGE OF PHARMACY, GONDA",Uttar Pradesh,Gonda,-,Rural,Technical/Polytechnic,Private Un-Aided
S-18381,SHRI JAGDGURU GURUSIDDESWAR CO OPEARTIVE HOSPITAL SOCIETYS COLLEGE OF PHARMACY GHATAPRABHA,Karnataka,Belagavi,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23328,SHRI JAI NARAYAN COLLEGE OF PHARMACY DURGIPUR BERUARBARI BALLIA,Uttar Pradesh,Ballia,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23383,SHRI JAMUNA PRASAD MAURYA COLLEGE OF PHARMACY,Uttar Pradesh,Varanasi,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-2675,"SHRI JAWAHAR WOMAN POLYTECHNIC COLLEGE, DAUSA",Rajasthan,Dausa,2008,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-19080,SHRI JAY SINGH CHOTE SAHAB COLLEGE OF PHARMACY,Uttar Pradesh,Farrukhabad,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-19081,SHRI JAY SINGH PHARMACY COLLEGE,Uttar Pradesh,Farrukhabad,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-24164,SHRI JILENDAR SINGH SMARAK COLLEGE OF PHARMACY MAINPURI,Uttar Pradesh,Mainpuri,-,Rural,Technical/Polytechnic,Private Un-Aided
S-3386,SHRI KASHI CHANDRA DEV YADAV PRAVIDHIK SHIKSHAN SANSTHAN,Uttar Pradesh,Azamgarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-22084,SHRI KHUSHIRAM COLLEGE OF PHARMACY,Uttar Pradesh,Aligarh,-,Urban,Technical/Polytechnic,Private Un-Aided
S-23768,"SHRI KOMIL SINGH COLLEGE OF PHARMACY , KANNAUJ",Uttar Pradesh,Kannauj,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-2987,SHRI KRISHNAA POLYTECHNIC COLLEGE -,Tamil Nadu,Dharmapuri,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-24529,"SHRI KRISHNA COLLEGE OF PHARMACY, JALALPUR, ZAMANIA, GHAZIPUR",Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24178,SHRI KRISHNA COLLEGE OF PHARMACY SIPAH IBRAHIMABAD MAU,Uttar Pradesh,Mau,-,Rural,Technical/Polytechnic,Private Un-Aided
S-15182,SHRI KRISHNA POLYTECHNIC COLLEGE,Rajasthan,Kota,2014,Urban,Technical/Polytechnic,Private Un-Aided
S-1076,SHRI KRISHNA POLYTECHNIC. RATTAN DERA ROAD,Haryana,Kurukshetra,2005,Urban,Technical/Polytechnic,Private Un-Aided
S-23563,SHRI KS COLLEGE OF PHARMACY,Uttar Pradesh,Etah,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-22085,SHRI KUMAR SEN SHARMA PHARMACY COLLEGE,Uttar Pradesh,Aligarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24120,Shri Lachhiram Mahavidyalaya,Uttar Pradesh,Ghazipur,-,Rural,Technical/Polytechnic,Private Un-Aided
S-24523,SHRI LALARAM SHARMA COLLEGE OF PHARMACY JARARA KHAIR ALIGARH,Uttar Pradesh,Aligarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-18637,SHRI LAXMANRAO JARKIHOLI POLYTECHNIC GOKAK,Karnataka,Belagavi,1994,Urban,Technical/Polytechnic,Private Un-Aided
S-23335,"SHRI LOKMANI SHARMA COLLEGE OF PHARMACY , MATHURA",Uttar Pradesh,Mathura,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-23270,SHRI MAHAKALESHWAR PHARMACY COLLEGE BASIRHA AZAMGARH,Uttar Pradesh,Azamgarh,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-24939,"SHRI MAHAVEER SINGH PHARMACY COLLEGE , RAEBARELI",Uttar Pradesh,Rae Bareli,-,Rural,Technical/Polytechnic,Private Un-Aided
S-25082,"SHRI MAHESH MOHINI MEMORIAL COLLEGE OF PHARMACY, PILIBHIT",Uttar Pradesh,Pilibhit,-,Rural,Technical/Polytechnic,Local Body
S-1433,SHRI MALLIKARJUNA POLYTECHBNIC N H-13 CHITRADURGA,Karnataka,Chitradurga,-,Urban,Technical/Polytechnic,Private Un-Aided
S-22013,SHRI MANMOHAN SHARMA VAIDJI INSTITUTE OF PHARMACY,Uttar Pradesh,Moradabad,-,Urban,Technical/Polytechnic,Private Un-Aided
S-3397,"SHRIMANT R L SUMAN UCHCHATAR PRAVIDHIK SHAIKSHANIK SANSTHAN, MADANPUR, FIROZABAD",Uttar Pradesh,Firozabad,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-24093,"SHRI MARUBAI DEVI COLLEGE OF PHARMACY, AGRA",Uttar Pradesh,Agra,-,Rural,Technical/Polytechnic,Private Un-Aided
S-25126,SHRIMATI INDRAVATI INSTITUTE,Uttar Pradesh,Ambedkar Nagar,-,Rural,Technical/Polytechnic,Private Un-Aided
S-16027,SHRI MOTI SMRITI INSTITUTE OF TECNOLOGY,Uttar Pradesh,Amroha,2015,Rural,Technical/Polytechnic,Private Un-Aided
S-25925,SHRI M S KOWASE COLLEGE OF PHARMACY,Maharashtra,Gadchiroli,2022,Rural,Technical/Polytechnic,Private Un-Aided
S-20659,SHRI MUSAFIR PARMARTH COLLEGE OF PHARMACY KALYANPUR MAU,Uttar Pradesh,Mau,-,Rural,Technical/Polytechnic,Private Un-Aided
S-19505,SHRI NATH BABA COLLEGE OF PHARMACY,Uttar Pradesh,Ballia,-,Rural,Technical/Polytechnic,Private Un-Aided
